ID,X,Y
129,704.0000,620.0000
130,502.0000,673.0000
131,722.0000,439.0000
132,754.0000,488.0000
133,563.0000,560.0000
134,463.0000,547.0000
135,427.0000,644.0000
136,468.0000,727.0000
137,650.0000,523.0000
138,663.0000,507.0000
139,492.0000,636.0000
140,585.0000,341.0000
141,565.0000,686.0000
142,509.0000,321.0000
143,595.0000,384.0000
144,560.0000,352.0000
145,556.0000,675.0000
146,435.0000,651.0000
147,691.0000,597.0000
148,702.0000,540.0000
149,754.0000,508.0000
150,665.0000,531.0000
151,716.0000,550.0000
152,578.0000,621.0000
153,551.0000,359.0000
154,562.0000,569.0000
155,430.0000,429.0000
156,609.0000,644.0000
157,581.0000,531.0000
158,626.0000,401.0000
159,395.0000,604.0000
160,472.0000,446.0000
161,585.0000,383.0000
162,620.0000,599.0000
163,753.0000,496.0000
164,729.0000,629.0000
165,400.0000,422.0000
166,502.0000,721.0000
167,713.0000,538.0000
168,608.0000,714.0000
169,555.0000,714.0000
170,464.0000,461.0000
171,627.0000,594.0000
172,457.0000,659.0000
173,472.0000,394.0000
174,454.0000,634.0000
175,620.0000,388.0000
176,409.0000,460.0000
177,669.0000,499.0000
178,625.0000,440.0000
179,433.0000,723.0000
180,448.0000,543.0000
181,738.0000,455.0000
182,388.0000,492.0000
183,562.0000,664.0000
184,442.0000,618.0000
185,598.0000,374.0000
186,527.0000,294.0000
187,572.0000,616.0000
188,555.0000,417.0000
189,625.0000,630.0000
190,408.0000,672.0000
191,418.0000,355.0000
192,486.0000,543.0000
193,453.0000,627.0000
194,557.0000,470.0000
195,475.0000,340.0000
196,673.0000,404.0000
197,680.0000,373.0000
198,532.0000,364.0000
199,403.0000,314.0000
200,726.0000,511.0000
201,531.0000,736.0000
202,554.0000,691.0000
203,552.0000,650.0000
204,583.0000,306.0000
205,429.0000,668.0000
206,529.0000,728.0000
207,393.0000,705.0000
208,543.0000,592.0000
209,586.0000,640.0000
210,551.0000,303.0000
211,472.0000,537.0000
212,478.0000,378.0000
213,696.0000,453.0000
214,526.0000,707.0000
215,389.0000,332.0000
216,622.0000,443.0000
217,463.0000,407.0000
218,411.0000,346.0000
219,479.0000,732.0000
220,754.0000,514.0000
221,667.0000,661.0000
222,720.0000,629.0000
223,644.0000,677.0000
224,534.0000,743.0000
225,615.0000,729.0000
226,614.0000,409.0000
227,592.0000,440.0000
228,387.0000,627.0000
229,714.0000,526.0000
230,390.0000,413.0000
231,673.0000,527.0000
232,677.0000,414.0000
233,509.0000,741.0000
234,519.0000,494.0000
235,489.0000,384.0000
236,687.0000,454.0000
237,583.0000,710.0000
238,650.0000,323.0000
239,750.0000,470.0000
240,503.0000,305.0000
241,616.0000,551.0000
242,658.0000,555.0000
243,504.0000,448.0000
244,573.0000,585.0000
245,433.0000,583.0000
246,415.0000,685.0000
247,534.0000,613.0000
248,665.0000,541.0000
249,448.0000,736.0000
250,679.0000,465.0000
251,608.0000,532.0000
252,595.0000,425.0000
253,713.0000,626.0000
254,677.0000,385.0000
255,452.0000,730.0000
256,386.0000,479.0000
257,614.0000,665.0000
258,615.0000,611.0000
259,483.0000,681.0000
260,509.0000,539.0000
261,431.0000,566.0000
262,535.0000,453.0000
263,514.0000,575.0000
264,541.0000,431.0000
265,631.0000,653.0000
266,418.0000,497.0000
267,573.0000,596.0000
268,592.0000,565.0000
269,545.0000,287.0000
270,538.0000,520.0000
271,436.0000,369.0000
272,481.0000,642.0000
273,616.0000,503.0000
274,473.0000,745.0000
275,712.0000,578.0000
276,650.0000,589.0000
277,664.0000,688.0000
278,518.0000,703.0000
279,466.0000,708.0000
280,427.0000,378.0000
281,487.0000,390.0000
282,458.0000,722.0000
283,638.0000,340.0000
284,659.0000,348.0000
285,655.0000,370.0000
286,571.0000,484.0000
287,579.0000,375.0000
288,524.0000,344.0000
289,743.0000,588.0000
290,566.0000,549.0000
291,626.0000,330.0000
292,616.0000,309.0000
293,464.0000,622.0000
294,627.0000,397.0000
295,491.0000,287.0000
296,427.0000,722.0000
297,424.0000,620.0000
298,478.0000,591.0000
299,455.0000,485.0000
300,467.0000,615.0000
301,517.0000,419.0000
302,424.0000,639.0000
303,533.0000,720.0000
304,636.0000,315.0000
305,589.0000,309.0000
306,447.0000,416.0000
307,496.0000,572.0000
308,497.0000,401.0000
309,400.0000,711.0000
310,496.0000,549.0000
311,391.0000,423.0000
312,508.0000,451.0000
313,688.0000,460.0000
314,624.0000,449.0000
315,741.0000,467.0000
316,428.0000,400.0000
317,590.0000,722.0000
318,579.0000,475.0000
319,582.0000,421.0000
320,437.0000,563.0000
321,610.0000,525.0000
322,441.0000,482.0000
323,448.0000,698.0000
324,591.0000,411.0000
325,496.0000,309.0000
326,611.0000,511.0000
327,416.0000,574.0000
328,689.0000,518.0000
329,399.0000,656.0000
330,655.0000,512.0000
331,501.0000,400.0000
332,606.0000,494.0000
333,541.0000,479.0000
334,408.0000,487.0000
335,655.0000,658.0000
336,494.0000,703.0000
337,634.0000,677.0000
338,395.0000,498.0000
339,443.0000,712.0000
340,425.0000,500.0000
341,608.0000,342.0000
342,413.0000,537.0000
343,440.0000,661.0000
344,510.0000,626.0000
345,456.0000,548.0000
346,572.0000,744.0000
347,497.0000,465.0000
348,545.0000,352.0000
349,674.0000,391.0000
350,634.0000,540.0000
351,399.0000,600.0000
352,563.0000,365.0000
353,402.0000,612.0000
354,574.0000,521.0000
355,385.0000,641.0000
356,460.0000,692.0000
357,564.0000,400.0000
358,611.0000,623.0000
359,556.0000,320.0000
360,644.0000,670.0000
361,479.0000,623.0000
362,550.0000,496.0000
363,596.0000,736.0000
364,550.0000,592.0000
365,485.0000,441.0000
366,657.0000,628.0000
367,670.0000,578.0000
368,398.0000,608.0000
369,470.0000,484.0000
370,683.0000,386.0000
371,720.0000,474.0000
372,694.0000,662.0000
373,612.0000,709.0000
374,447.0000,553.0000
375,618.0000,498.0000
376,406.0000,371.0000
377,489.0000,657.0000
378,458.0000,519.0000
379,461.0000,429.0000
380,612.0000,397.0000
381,438.0000,556.0000
382,390.0000,643.0000
383,654.0000,500.0000
384,448.0000,305.0000
385,540.0000,471.0000
386,728.0000,448.0000
387,427.0000,626.0000
388,690.0000,634.0000
389,387.0000,619.0000
390,499.0000,682.0000
391,476.0000,650.0000
392,589.0000,691.0000
393,599.0000,712.0000
394,587.0000,404.0000
395,515.0000,599.0000
396,487.0000,302.0000
397,487.0000,428.0000
398,613.0000,688.0000
399,629.0000,430.0000
400,571.0000,400.0000
401,635.0000,658.0000
402,566.0000,429.0000
403,455.0000,523.0000
404,660.0000,548.0000
405,483.0000,699.0000
406,675.0000,659.0000
407,574.0000,291.0000
408,553.0000,387.0000
409,507.0000,438.0000
410,598.0000,614.0000
411,435.0000,601.0000
412,672.0000,680.0000
413,614.0000,566.0000
414,441.0000,666.0000
415,428.0000,574.0000
416,408.0000,608.0000
417,456.0000,342.0000
418,654.0000,596.0000
419,439.0000,471.0000
420,681.0000,530.0000
421,640.0000,548.0000
422,517.0000,657.0000
423,390.0000,688.0000
424,380.0000,645.0000
425,393.0000,456.0000
426,746.0000,505.0000
427,475.0000,375.0000
428,588.0000,591.0000
429,657.0000,474.0000
430,436.0000,474.0000
431,520.0000,725.0000
432,629.0000,541.0000
433,727.0000,635.0000
434,634.0000,722.0000
435,461.0000,522.0000
436,493.0000,737.0000
437,532.0000,435.0000
438,411.0000,357.0000
439,607.0000,509.0000
440,610.0000,609.0000
441,492.0000,312.0000
442,560.0000,585.0000
443,528.0000,649.0000
444,522.0000,296.0000
445,749.0000,548.0000
446,573.0000,323.0000
447,700.0000,398.0000
448,516.0000,497.0000
449,632.0000,354.0000
450,460.0000,574.0000
451,437.0000,360.0000
452,406.0000,401.0000
453,641.0000,664.0000
454,565.0000,346.0000
455,560.0000,542.0000
456,651.0000,510.0000
457,550.0000,709.0000
458,433.0000,528.0000
459,505.0000,534.0000
460,541.0000,435.0000
461,444.0000,442.0000
462,468.0000,471.0000
463,713.0000,454.0000
464,667.0000,493.0000
465,508.0000,562.0000
466,425.0000,368.0000
467,656.0000,337.0000
468,722.0000,412.0000
469,635.0000,393.0000
470,410.0000,643.0000
471,707.0000,662.0000
472,601.0000,690.0000
473,413.0000,627.0000
474,745.0000,565.0000
475,430.0000,695.0000
476,486.0000,639.0000
477,692.0000,421.0000
478,671.0000,426.0000
479,399.0000,719.0000
480,740.0000,571.0000
481,469.0000,645.0000
482,517.0000,607.0000
483,635.0000,450.0000
484,402.0000,699.0000
485,518.0000,312.0000
486,590.0000,394.0000
487,527.0000,611.0000
488,657.0000,613.0000
489,562.0000,512.0000
490,503.0000,406.0000
491,676.0000,397.0000
492,585.0000,619.0000
493,614.0000,497.0000
494,635.0000,682.0000
495,599.0000,439.0000
496,425.0000,338.0000
497,520.0000,423.0000
498,706.0000,401.0000
499,654.0000,689.0000
500,537.0000,332.0000
501,443.0000,573.0000
502,535.0000,319.0000
503,390.0000,442.0000
504,544.0000,633.0000
505,630.0000,634.0000
506,693.0000,621.0000
507,395.0000,683.0000
508,528.0000,743.0000
509,481.0000,726.0000
510,407.0000,594.0000
511,721.0000,490.0000
512,693.0000,435.0000
513,441.0000,641.0000
514,719.0000,434.0000
515,669.0000,534.0000
516,474.0000,370.0000
517,545.0000,689.0000
518,619.0000,726.0000
519,516.0000,488.0000
520,397.0000,411.0000
521,686.0000,393.0000
522,446.0000,431.0000
523,530.0000,308.0000
524,704.0000,516.0000
525,661.0000,614.0000
526,665.0000,335.0000
527,473.0000,678.0000
528,589.0000,595.0000
529,738.0000,497.0000
530,439.0000,348.0000
531,461.0000,641.0000
532,453.0000,362.0000
533,486.0000,308.0000
534,451.0000,672.0000
535,535.0000,368.0000
536,526.0000,679.0000
537,507.0000,574.0000
538,474.0000,645.0000
539,693.0000,465.0000
540,446.0000,366.0000
541,505.0000,732.0000
542,574.0000,315.0000
543,435.0000,470.0000
544,541.0000,573.0000
545,642.0000,412.0000
546,413.0000,447.0000
547,407.0000,703.0000
548,722.0000,483.0000
549,440.0000,681.0000
550,497.0000,480.0000
551,735.0000,445.0000
552,409.0000,383.0000
553,514.0000,652.0000
554,584.0000,539.0000
555,748.0000,487.0000
556,707.0000,610.0000
557,445.0000,488.0000
558,584.0000,698.0000
559,552.0000,409.0000
560,522.0000,534.0000
561,669.0000,509.0000
562,388.0000,426.0000
563,652.0000,330.0000
564,491.0000,468.0000
565,382.0000,339.0000
566,500.0000,384.0000
567,628.0000,622.0000
568,451.0000,607.0000
569,649.0000,474.0000
570,675.0000,497.0000
571,627.0000,567.0000
572,533.0000,493.0000
573,645.0000,536.0000
574,508.0000,567.0000
575,691.0000,566.0000
576,388.0000,699.0000
577,597.0000,397.0000
578,388.0000,708.0000
579,684.0000,616.0000
580,618.0000,571.0000
581,454.0000,694.0000
582,479.0000,522.0000
583,683.0000,570.0000
584,652.0000,664.0000
585,615.0000,522.0000
586,669.0000,411.0000
587,601.0000,738.0000
588,443.0000,568.0000
589,649.0000,419.0000
590,411.0000,668.0000
591,569.0000,595.0000
592,716.0000,573.0000
593,611.0000,657.0000
594,544.0000,470.0000
595,388.0000,347.0000
596,429.0000,562.0000
597,742.0000,543.0000
598,590.0000,329.0000
599,492.0000,683.0000
600,415.0000,640.0000
601,385.0000,855.0000
602,803.0000,582.0000
603,898.0000,470.0000
604,422.0000,245.0000
605,433.0000,813.0000
606,720.0000,245.0000
607,417.0000,176.0000
608,781.0000,605.0000
609,825.0000,530.0000
610,489.0000,196.0000
611,815.0000,770.0000
612,704.0000,857.0000
613,395.0000,279.0000
614,722.0000,832.0000
615,573.0000,185.0000
616,489.0000,130.0000
617,677.0000,203.0000
618,798.0000,589.0000
619,903.0000,523.0000
620,411.0000,789.0000
621,539.0000,810.0000
622,748.0000,227.0000
623,879.0000,551.0000
624,705.0000,190.0000
625,656.0000,252.0000
626,874.0000,401.0000
627,595.0000,899.0000
628,559.0000,137.0000
629,649.0000,801.0000
630,473.0000,241.0000
631,869.0000,320.0000
632,833.0000,575.0000
633,527.0000,868.0000
634,645.0000,777.0000
635,720.0000,728.0000
636,671.0000,303.0000
637,706.0000,799.0000
638,786.0000,344.0000
639,856.0000,619.0000
640,487.0000,251.0000
641,430.0000,252.0000
642,559.0000,255.0000
643,654.0000,171.0000
644,746.0000,853.0000
645,841.0000,429.0000
646,411.0000,755.0000
647,833.0000,511.0000
648,648.0000,141.0000
649,461.0000,773.0000
650,772.0000,650.0000
651,810.0000,708.0000
652,766.0000,696.0000
653,779.0000,540.0000
654,418.0000,837.0000
655,914.0000,536.0000
656,451.0000,815.0000
657,682.0000,154.0000
658,875.0000,578.0000
659,544.0000,255.0000
660,455.0000,139.0000
661,747.0000,654.0000
662,874.0000,518.0000
663,718.0000,334.0000
664,537.0000,156.0000
665,808.0000,566.0000
666,773.0000,421.0000
667,451.0000,874.0000
668,738.0000,665.0000
669,547.0000,861.0000
670,791.0000,547.0000
671,827.0000,654.0000
672,890.0000,386.0000
673,737.0000,295.0000
674,623.0000,820.0000
675,722.0000,258.0000
676,472.0000,258.0000
677,666.0000,866.0000
678,889.0000,664.0000
679,506.0000,134.0000
680,752.0000,242.0000
681,804.0000,626.0000
682,382.0000,801.0000
683,577.0000,244.0000
684,766.0000,331.0000
685,733.0000,369.0000
686,759.0000,694.0000
687,921.0000,497.0000
688,702.0000,174.0000
689,733.0000,766.0000
690,449.0000,770.0000
691,905.0000,569.0000
692,718.0000,349.0000
693,518.0000,160.0000
694,791.0000,640.0000
695,469.0000,205.0000
696,411.0000,818.0000
697,489.0000,215.0000
698,464.0000,128.0000
699,759.0000,241.0000
700,468.0000,241.0000
701,461.0000,902.0000
702,518.0000,131.0000
703,635.0000,820.0000
704,616.0000,838.0000
705,663.0000,304.0000
706,815.0000,375.0000
707,882.0000,644.0000
708,584.0000,780.0000
709,694.0000,214.0000
710,542.0000,185.0000
711,818.0000,524.0000
712,493.0000,826.0000
713,534.0000,792.0000
714,767.0000,624.0000
715,743.0000,219.0000
716,734.0000,732.0000
717,513.0000,861.0000
718,422.0000,165.0000
719,733.0000,773.0000
720,429.0000,202.0000
721,787.0000,759.0000
722,432.0000,840.0000
723,666.0000,170.0000
724,843.0000,283.0000
725,428.0000,817.0000
726,623.0000,153.0000
727,689.0000,244.0000
728,647.0000,783.0000
729,494.0000,890.0000
730,636.0000,791.0000
731,449.0000,180.0000
732,809.0000,265.0000
733,819.0000,381.0000
734,582.0000,908.0000
735,513.0000,918.0000
736,751.0000,354.0000
737,589.0000,202.0000
738,545.0000,218.0000
739,749.0000,771.0000
740,828.0000,728.0000
741,834.0000,421.0000
742,806.0000,398.0000
743,795.0000,649.0000
744,631.0000,192.0000
745,735.0000,737.0000
746,755.0000,392.0000
747,688.0000,311.0000
748,919.0000,472.0000
749,846.0000,631.0000
750,856.0000,484.0000
751,548.0000,828.0000
752,400.0000,760.0000
753,772.0000,290.0000
754,847.0000,391.0000
755,508.0000,153.0000
756,820.0000,475.0000
757,793.0000,412.0000
758,753.0000,261.0000
759,909.0000,451.0000
760,540.0000,890.0000
761,484.0000,146.0000
762,596.0000,263.0000
763,817.0000,728.0000
764,530.0000,207.0000
765,472.0000,808.0000
766,389.0000,849.0000
767,482.0000,121.0000
768,408.0000,275.0000
769,768.0000,799.0000
770,848.0000,331.0000
771,459.0000,232.0000
772,412.0000,193.0000
773,542.0000,129.0000
774,848.0000,509.0000
775,857.0000,576.0000
776,385.0000,232.0000
777,490.0000,791.0000
778,869.0000,558.0000
779,435.0000,148.0000
780,438.0000,245.0000
781,761.0000,214.0000
782,841.0000,543.0000
783,644.0000,898.0000
784,767.0000,764.0000
785,866.0000,540.0000
786,683.0000,794.0000
787,642.0000,798.0000
788,434.0000,249.0000
789,702.0000,246.0000
790,683.0000,759.0000
791,796.0000,405.0000
792,915.0000,548.0000
793,865.0000,442.0000
794,492.0000,866.0000
795,441.0000,176.0000
796,879.0000,423.0000
797,753.0000,285.0000
798,426.0000,806.0000
799,397.0000,773.0000
800,792.0000,481.0000
801,675.0000,269.0000
802,792.0000,433.0000
803,772.0000,450.0000
804,886.0000,406.0000
805,595.0000,163.0000
806,768.0000,343.0000
807,531.0000,850.0000
808,380.0000,291.0000
809,820.0000,283.0000
810,699.0000,799.0000
811,512.0000,133.0000
812,613.0000,901.0000
813,537.0000,119.0000
814,828.0000,663.0000
815,632.0000,237.0000
816,725.0000,800.0000
817,587.0000,180.0000
818,628.0000,143.0000
819,723.0000,285.0000
820,423.0000,152.0000
821,797.0000,536.0000
822,527.0000,814.0000
823,402.0000,150.0000
824,821.0000,375.0000
825,434.0000,820.0000
826,872.0000,367.0000
827,485.0000,846.0000
828,778.0000,317.0000
829,670.0000,822.0000
830,586.0000,831.0000
831,632.0000,808.0000
832,697.0000,804.0000
833,689.0000,198.0000
834,810.0000,356.0000
835,812.0000,620.0000
836,559.0000,777.0000
837,628.0000,148.0000
838,769.0000,378.0000
839,735.0000,698.0000
840,806.0000,693.0000
841,541.0000,235.0000
842,841.0000,368.0000
843,851.0000,599.0000
844,822.0000,303.0000
845,848.0000,656.0000
846,861.0000,672.0000
847,875.0000,620.0000
848,629.0000,759.0000
849,826.0000,633.0000
850,818.0000,765.0000
851,594.0000,186.0000
852,622.0000,141.0000
853,405.0000,256.0000
854,450.0000,822.0000
855,765.0000,780.0000
856,766.0000,770.0000
857,762.0000,350.0000
858,617.0000,230.0000
859,867.0000,340.0000
860,615.0000,252.0000
861,783.0000,633.0000
862,422.0000,908.0000
863,601.0000,239.0000
864,698.0000,314.0000
865,440.0000,912.0000
866,888.0000,621.0000
867,657.0000,243.0000
868,430.0000,221.0000
869,821.0000,407.0000
870,547.0000,193.0000
871,484.0000,130.0000
872,429.0000,162.0000
873,558.0000,246.0000
874,729.0000,734.0000
875,718.0000,766.0000
876,888.0000,451.0000
877,807.0000,373.0000
878,872.0000,709.0000
879,800.0000,526.0000
880,842.0000,567.0000
881,444.0000,833.0000
882,861.0000,591.0000
883,464.0000,157.0000
884,831.0000,761.0000
885,867.0000,554.0000
886,847.0000,459.0000
887,800.0000,601.0000
888,830.0000,609.0000
889,856.0000,320.0000
890,687.0000,176.0000
891,760.0000,393.0000
892,731.0000,226.0000
893,594.0000,769.0000
894,595.0000,180.0000
895,906.0000,520.0000
896,639.0000,192.0000
897,694.0000,819.0000
898,860.0000,582.0000
899,811.0000,742.0000
900,562.0000,902.0000
901,520.0000,168.0000
902,560.0000,861.0000
903,420.0000,229.0000
904,582.0000,814.0000
905,861.0000,386.0000
906,556.0000,190.0000
907,527.0000,899.0000
908,504.0000,250.0000
909,487.0000,259.0000
910,684.0000,188.0000
911,446.0000,824.0000
912,534.0000,127.0000
913,459.0000,200.0000
914,548.0000,187.0000
915,596.0000,218.0000
916,823.0000,434.0000
917,591.0000,911.0000
918,582.0000,135.0000
919,397.0000,897.0000
920,853.0000,635.0000
921,779.0000,552.0000
922,443.0000,228.0000
923,758.0000,762.0000
924,788.0000,267.0000
925,832.0000,719.0000
926,780.0000,668.0000
927,839.0000,631.0000
928,506.0000,857.0000
929,513.0000,158.0000
930,697.0000,242.0000
931,656.0000,769.0000
932,417.0000,842.0000
933,661.0000,823.0000
934,426.0000,270.0000
935,642.0000,175.0000
936,384.0000,173.0000
937,903.0000,504.0000
938,831.0000,367.0000
939,410.0000,236.0000
940,784.0000,765.0000
941,705.0000,312.0000
942,870.0000,669.0000
943,694.0000,874.0000
944,801.0000,453.0000
945,731.0000,788.0000
946,641.0000,140.0000
947,575.0000,174.0000
948,717.0000,806.0000
949,426.0000,228.0000
950,847.0000,731.0000
951,776.0000,707.0000
952,444.0000,871.0000
953,783.0000,493.0000
954,775.0000,280.0000
955,806.0000,385.0000
956,728.0000,332.0000
957,809.0000,731.0000
958,379.0000,297.0000
959,422.0000,782.0000
960,652.0000,889.0000
961,784.0000,609.0000
962,812.0000,316.0000
963,379.0000,809.0000
964,795.0000,313.0000
965,699.0000,225.0000
966,760.0000,722.0000
967,484.0000,905.0000
968,849.0000,435.0000
969,727.0000,756.0000
970,689.0000,749.0000
971,814.0000,552.0000
972,652.0000,210.0000
973,773.0000,217.0000
974,752.0000,382.0000
975,550.0000,200.0000
976,804.0000,442.0000
977,720.0000,867.0000
978,713.0000,333.0000
979,711.0000,219.0000
980,683.0000,232.0000
981,755.0000,277.0000
982,751.0000,277.0000
983,412.0000,198.0000
984,600.0000,886.0000
985,878.0000,652.0000
986,886.0000,637.0000
987,794.0000,508.0000
988,551.0000,191.0000
989,560.0000,166.0000
990,768.0000,293.0000
991,384.0000,263.0000
992,680.0000,265.0000
993,762.0000,699.0000
994,713.0000,258.0000
995,801.0000,752.0000
996,661.0000,250.0000
997,816.0000,510.0000
998,588.0000,823.0000
999,729.0000,706.0000
1000,647.0000,194.0000
1001,771.0000,599.0000
1002,603.0000,909.0000
1003,837.0000,667.0000
1004,608.0000,195.0000
1005,485.0000,852.0000
1006,664.0000,289.0000
1007,691.0000,845.0000
1008,828.0000,459.0000
1009,752.0000,746.0000
1010,721.0000,781.0000
1011,690.0000,161.0000
1012,499.0000,914.0000
1013,599.0000,256.0000
1014,825.0000,391.0000
1015,731.0000,361.0000
1016,793.0000,700.0000
1017,799.0000,375.0000
1018,794.0000,764.0000
1019,457.0000,895.0000
1020,705.0000,749.0000
1021,600.0000,134.0000
1022,557.0000,850.0000
1023,803.0000,475.0000
1024,671.0000,879.0000
1025,384.0000,786.0000
1026,617.0000,256.0000
1027,733.0000,754.0000
1028,865.0000,511.0000
1029,460.0000,886.0000
1030,623.0000,193.0000
1031,804.0000,346.0000
1032,631.0000,135.0000
1033,451.0000,162.0000
1034,648.0000,767.0000
1035,854.0000,614.0000
1036,398.0000,165.0000
1037,521.0000,853.0000
1038,649.0000,151.0000
1039,416.0000,797.0000
1040,641.0000,263.0000
1041,782.0000,419.0000
1042,804.0000,244.0000
1043,389.0000,844.0000
1044,588.0000,158.0000
1045,798.0000,291.0000
1046,666.0000,786.0000
1047,759.0000,624.0000
1048,535.0000,139.0000
1049,639.0000,270.0000
1050,441.0000,887.0000
1051,410.0000,871.0000
1052,639.0000,775.0000
1053,397.0000,233.0000
1054,905.0000,529.0000
1055,633.0000,204.0000
1056,888.0000,427.0000
1057,499.0000,848.0000
1058,590.0000,798.0000
1059,629.0000,241.0000
1060,509.0000,139.0000
1061,768.0000,301.0000
1062,798.0000,696.0000
1063,747.0000,796.0000
1064,552.0000,227.0000
1065,837.0000,534.0000
1066,701.0000,771.0000
1067,771.0000,764.0000
1068,752.0000,700.0000
1069,455.0000,233.0000
1070,820.0000,417.0000
1071,661.0000,163.0000
1072,707.0000,340.0000
1073,769.0000,313.0000
1074,817.0000,581.0000
1075,493.0000,919.0000
1076,813.0000,446.0000
1077,770.0000,736.0000
1078,747.0000,691.0000
1079,537.0000,164.0000
1080,440.0000,215.0000
1081,731.0000,844.0000
1082,780.0000,675.0000
1083,602.0000,178.0000
1084,564.0000,835.0000
1085,754.0000,799.0000
1086,560.0000,832.0000
1087,715.0000,313.0000
1088,856.0000,663.0000
1089,802.0000,391.0000
1090,600.0000,914.0000
1091,751.0000,193.0000
1092,511.0000,826.0000
1093,735.0000,759.0000
1094,431.0000,169.0000
1095,756.0000,722.0000
1096,791.0000,469.0000
1097,860.0000,465.0000
1098,778.0000,685.0000
1099,559.0000,171.0000
1100,812.0000,509.0000
1101,407.0000,244.0000
1102,826.0000,602.0000
1103,639.0000,882.0000
1104,838.0000,506.0000
1105,862.0000,518.0000
1106,381.0000,865.0000
1107,574.0000,250.0000
1108,895.0000,493.0000
1109,646.0000,273.0000
1110,461.0000,799.0000
1111,475.0000,155.0000
1112,668.0000,755.0000
1113,740.0000,333.0000
1114,667.0000,857.0000
1115,721.0000,180.0000
1116,632.0000,144.0000
1117,713.0000,235.0000
1118,582.0000,818.0000
1119,574.0000,152.0000
1120,423.0000,138.0000
1121,739.0000,798.0000
1122,416.0000,161.0000
1123,512.0000,815.0000
1124,825.0000,568.0000
1125,605.0000,883.0000
1126,470.0000,804.0000
1127,746.0000,663.0000
1128,528.0000,888.0000
1129,755.0000,405.0000
1130,801.0000,261.0000
1131,387.0000,837.0000
1132,838.0000,683.0000
1133,894.0000,468.0000
1134,574.0000,826.0000
1135,674.0000,767.0000
1136,676.0000,153.0000
1137,866.0000,548.0000
1138,630.0000,158.0000
1139,795.0000,254.0000
1140,836.0000,289.0000
1141,768.0000,742.0000
1142,541.0000,146.0000
1143,439.0000,164.0000
1144,821.0000,529.0000
1145,819.0000,492.0000
1146,423.0000,257.0000
1147,855.0000,560.0000
1148,509.0000,201.0000
1149,507.0000,866.0000
1150,918.0000,468.0000
1151,810.0000,283.0000
1152,447.0000,251.0000
