cell_id,role,is_fp,niche_id,global_id
342,sender,1,2,1541
343,sender,0,2,1542
344,sender,1,2,1543
345,sender,0,2,1544
346,sender,1,2,1545
347,sender,0,2,1546
348,sender,0,2,1547
349,sender,1,2,1548
350,sender,0,2,1549
351,sender,1,2,1550
352,sender,1,2,1551
353,sender,1,2,1552
354,sender,0,2,1553
355,sender,1,2,1554
356,sender,1,2,1555
357,sender,1,2,1556
358,sender,0,2,1557
359,sender,0,2,1558
360,sender,1,2,1559
361,sender,1,2,1560
362,sender,1,2,1561
363,sender,1,2,1562
364,sender,0,2,1563
365,sender,1,2,1564
366,sender,0,2,1565
367,sender,1,2,1566
368,sender,0,2,1567
369,sender,0,2,1568
370,sender,0,2,1569
371,sender,1,2,1570
372,sender,0,2,1571
373,sender,1,2,1572
374,sender,1,2,1573
375,sender,0,2,1574
376,sender,1,2,1575
377,sender,1,2,1576
378,sender,0,2,1577
379,sender,0,2,1578
380,sender,1,2,1579
381,sender,0,2,1580
382,sender,1,2,1581
383,sender,0,2,1582
384,sender,0,2,1583
385,sender,0,2,1584
386,sender,0,2,1585
387,sender,0,2,1586
388,sender,1,2,1587
389,sender,0,2,1588
390,sender,1,2,1589
391,sender,0,2,1590
392,sender,0,2,1591
393,sender,0,2,1592
394,sender,1,2,1593
395,sender,1,2,1594
396,sender,1,2,1595
397,sender,1,2,1596
398,sender,0,2,1597
399,sender,1,2,1598
400,sender,1,2,1599
401,sender,1,2,1600
402,sender,0,2,1601
403,sender,0,2,1602
404,sender,0,2,1603
405,sender,1,2,1604
406,sender,0,2,1605
407,sender,1,2,1606
408,sender,1,2,1607
409,sender,0,2,1608
410,sender,1,2,1609
411,sender,0,2,1610
412,sender,0,2,1611
413,sender,1,2,1612
414,sender,0,2,1613
415,sender,1,2,1614
416,sender,1,2,1615
417,sender,1,2,1616
418,sender,0,2,1617
419,sender,1,2,1618
420,sender,1,2,1619
421,sender,1,2,1620
422,sender,0,2,1621
423,sender,0,2,1622
424,sender,0,2,1623
425,sender,1,2,1624
426,sender,1,2,1625
427,sender,0,2,1626
428,sender,0,2,1627
429,sender,1,2,1628
430,sender,1,2,1629
431,sender,1,2,1630
432,sender,0,2,1631
433,sender,0,2,1632
434,sender,1,2,1633
435,sender,0,2,1634
436,sender,1,2,1635
437,sender,0,2,1636
438,sender,1,2,1637
439,sender,1,2,1638
440,sender,1,2,1639
441,sender,1,2,1640
442,sender,0,2,1641
443,sender,1,2,1642
444,sender,1,2,1643
445,sender,1,2,1644
446,sender,0,2,1645
447,sender,1,2,1646
448,sender,1,2,1647
449,sender,0,2,1648
450,sender,1,2,1649
451,sender,1,2,1650
452,sender,0,2,1651
453,sender,1,2,1652
454,sender,0,2,1653
455,sender,1,2,1654
456,sender,0,2,1655
457,sender,0,2,1656
458,sender,0,2,1657
459,sender,0,2,1658
460,sender,0,2,1659
461,sender,1,2,1660
462,sender,1,2,1661
463,sender,1,2,1662
464,sender,0,2,1663
465,sender,1,2,1664
466,sender,0,2,1665
467,sender,0,2,1666
468,sender,0,2,1667
469,sender,0,2,1668
470,sender,0,2,1669
471,sender,0,2,1670
472,sender,0,2,1671
473,sender,0,2,1672
474,sender,1,2,1673
475,sender,0,2,1674
476,sender,0,2,1675
477,sender,1,2,1676
478,sender,1,2,1677
479,sender,1,2,1678
480,sender,0,2,1679
481,sender,0,2,1680
482,sender,1,2,1681
483,sender,0,2,1682
484,sender,1,2,1683
485,sender,0,2,1684
486,sender,0,2,1685
487,sender,1,2,1686
488,sender,0,2,1687
489,sender,0,2,1688
490,sender,1,2,1689
491,sender,1,2,1690
492,sender,0,2,1691
493,sender,0,2,1692
494,sender,0,2,1693
495,sender,1,2,1694
496,sender,1,2,1695
497,sender,0,2,1696
498,sender,0,2,1697
499,sender,0,2,1698
500,sender,1,2,1699
501,sender,0,2,1700
502,sender,1,2,1701
503,sender,1,2,1702
504,sender,1,2,1703
505,sender,1,2,1704
506,sender,1,2,1705
507,sender,1,2,1706
508,sender,0,2,1707
509,sender,0,2,1708
510,sender,0,2,1709
511,sender,1,2,1710
512,sender,1,2,1711
513,sender,1,2,1712
514,sender,1,2,1713
515,sender,1,2,1714
516,sender,1,2,1715
517,sender,0,2,1716
518,sender,0,2,1717
519,sender,0,2,1718
520,sender,1,2,1719
521,sender,1,2,1720
522,sender,1,2,1721
523,sender,0,2,1722
524,sender,1,2,1723
525,sender,0,2,1724
526,sender,1,2,1725
527,sender,0,2,1726
528,sender,1,2,1727
529,sender,1,2,1728
530,sender,0,2,1729
531,sender,1,2,1730
532,sender,1,2,1731
533,sender,1,2,1732
534,sender,1,2,1733
535,sender,0,2,1734
536,sender,1,2,1735
537,sender,0,2,1736
538,sender,1,2,1737
539,sender,1,2,1738
540,sender,1,2,1739
541,sender,0,2,1740
542,sender,0,2,1741
543,sender,0,2,1742
544,sender,0,2,1743
545,sender,1,2,1744
546,sender,0,2,1745
547,sender,1,2,1746
548,sender,1,2,1747
549,sender,1,2,1748
550,sender,0,2,1749
551,sender,0,2,1750
552,sender,0,2,1751
553,sender,1,2,1752
554,sender,0,2,1753
555,sender,1,2,1754
556,sender,1,2,1755
557,sender,0,2,1756
558,sender,0,2,1757
559,sender,1,2,1758
560,sender,1,2,1759
561,sender,0,2,1760
562,sender,0,2,1761
563,sender,1,2,1762
564,sender,0,2,1763
565,sender,0,2,1764
566,sender,1,2,1765
567,sender,0,2,1766
568,sender,1,2,1767
569,sender,0,2,1768
570,sender,1,2,1769
571,sender,1,2,1770
572,sender,1,2,1771
573,sender,0,2,1772
574,sender,0,2,1773
575,sender,0,2,1774
576,sender,1,2,1775
577,sender,1,2,1776
578,sender,1,2,1777
579,sender,1,2,1778
580,sender,1,2,1779
581,sender,1,2,1780
582,sender,1,2,1781
583,sender,0,2,1782
584,sender,1,2,1783
585,sender,0,2,1784
586,sender,1,2,1785
587,sender,0,2,1786
588,sender,0,2,1787
589,sender,1,2,1788
590,sender,0,2,1789
591,sender,1,2,1790
592,sender,1,2,1791
593,sender,1,2,1792
594,sender,1,2,1793
595,sender,1,2,1794
596,sender,1,2,1795
597,sender,0,2,1796
598,sender,0,2,1797
599,sender,0,2,1798
600,sender,1,2,1799
601,receiver,0,2,4760
602,receiver,0,2,4761
603,receiver,1,2,4762
604,receiver,0,2,4763
605,receiver,0,2,4764
606,receiver,1,2,4765
607,receiver,1,2,4766
608,receiver,0,2,4767
609,receiver,1,2,4768
610,receiver,0,2,4769
611,receiver,1,2,4770
612,receiver,1,2,4771
613,receiver,0,2,4772
614,receiver,0,2,4773
615,receiver,0,2,4774
616,receiver,1,2,4775
617,receiver,1,2,4776
618,receiver,0,2,4777
619,receiver,1,2,4778
620,receiver,0,2,4779
621,receiver,1,2,4780
622,receiver,0,2,4781
623,receiver,0,2,4782
624,receiver,0,2,4783
625,receiver,0,2,4784
626,receiver,0,2,4785
627,receiver,1,2,4786
628,receiver,0,2,4787
629,receiver,1,2,4788
630,receiver,1,2,4789
631,receiver,0,2,4790
632,receiver,1,2,4791
633,receiver,0,2,4792
634,receiver,0,2,4793
635,receiver,0,2,4794
636,receiver,1,2,4795
637,receiver,1,2,4796
638,receiver,0,2,4797
639,receiver,0,2,4798
640,receiver,1,2,4799
641,receiver,0,2,4800
642,receiver,1,2,4801
643,receiver,0,2,4802
644,receiver,1,2,4803
645,receiver,0,2,4804
646,receiver,1,2,4805
647,receiver,0,2,4806
648,receiver,1,2,4807
649,receiver,1,2,4808
650,receiver,1,2,4809
651,receiver,0,2,4810
652,receiver,0,2,4811
653,receiver,1,2,4812
654,receiver,1,2,4813
655,receiver,0,2,4814
656,receiver,1,2,4815
657,receiver,1,2,4816
658,receiver,1,2,4817
659,receiver,1,2,4818
660,receiver,0,2,4819
661,receiver,1,2,4820
662,receiver,1,2,4821
663,receiver,1,2,4822
664,receiver,0,2,4823
665,receiver,1,2,4824
666,receiver,0,2,4825
667,receiver,0,2,4826
668,receiver,1,2,4827
669,receiver,1,2,4828
670,receiver,1,2,4829
671,receiver,0,2,4830
672,receiver,1,2,4831
673,receiver,1,2,4832
674,receiver,0,2,4833
675,receiver,1,2,4834
676,receiver,0,2,4835
677,receiver,1,2,4836
678,receiver,1,2,4837
679,receiver,0,2,4838
680,receiver,0,2,4839
681,receiver,1,2,4840
682,receiver,1,2,4841
683,receiver,1,2,4842
684,receiver,1,2,4843
685,receiver,0,2,4844
686,receiver,1,2,4845
687,receiver,0,2,4846
688,receiver,1,2,4847
689,receiver,0,2,4848
690,receiver,0,2,4849
691,receiver,1,2,4850
692,receiver,1,2,4851
693,receiver,1,2,4852
694,receiver,0,2,4853
695,receiver,1,2,4854
696,receiver,0,2,4855
697,receiver,0,2,4856
698,receiver,1,2,4857
699,receiver,0,2,4858
700,receiver,0,2,4859
701,receiver,0,2,4860
702,receiver,1,2,4861
703,receiver,0,2,4862
704,receiver,0,2,4863
705,receiver,1,2,4864
706,receiver,0,2,4865
707,receiver,1,2,4866
708,receiver,0,2,4867
709,receiver,1,2,4868
710,receiver,0,2,4869
711,receiver,1,2,4870
712,receiver,1,2,4871
713,receiver,1,2,4872
714,receiver,0,2,4873
715,receiver,0,2,4874
716,receiver,0,2,4875
717,receiver,0,2,4876
718,receiver,1,2,4877
719,receiver,1,2,4878
720,receiver,0,2,4879
721,receiver,0,2,4880
722,receiver,1,2,4881
723,receiver,0,2,4882
724,receiver,1,2,4883
725,receiver,1,2,4884
726,receiver,1,2,4885
727,receiver,1,2,4886
728,receiver,0,2,4887
729,receiver,1,2,4888
730,receiver,0,2,4889
731,receiver,0,2,4890
732,receiver,1,2,4891
733,receiver,1,2,4892
734,receiver,1,2,4893
735,receiver,1,2,4894
736,receiver,0,2,4895
737,receiver,0,2,4896
738,receiver,1,2,4897
739,receiver,0,2,4898
740,receiver,1,2,4899
741,receiver,1,2,4900
742,receiver,1,2,4901
743,receiver,0,2,4902
744,receiver,0,2,4903
745,receiver,1,2,4904
746,receiver,0,2,4905
747,receiver,1,2,4906
748,receiver,0,2,4907
749,receiver,1,2,4908
750,receiver,1,2,4909
751,receiver,0,2,4910
752,receiver,0,2,4911
753,receiver,0,2,4912
754,receiver,0,2,4913
755,receiver,1,2,4914
756,receiver,0,2,4915
757,receiver,0,2,4916
758,receiver,1,2,4917
759,receiver,1,2,4918
760,receiver,0,2,4919
761,receiver,0,2,4920
762,receiver,0,2,4921
763,receiver,1,2,4922
764,receiver,1,2,4923
765,receiver,0,2,4924
766,receiver,1,2,4925
767,receiver,0,2,4926
768,receiver,1,2,4927
769,receiver,0,2,4928
770,receiver,1,2,4929
771,receiver,0,2,4930
772,receiver,0,2,4931
773,receiver,0,2,4932
774,receiver,0,2,4933
775,receiver,0,2,4934
776,receiver,0,2,4935
777,receiver,0,2,4936
778,receiver,1,2,4937
779,receiver,1,2,4938
780,receiver,1,2,4939
781,receiver,1,2,4940
782,receiver,1,2,4941
783,receiver,0,2,4942
784,receiver,0,2,4943
785,receiver,1,2,4944
786,receiver,0,2,4945
787,receiver,0,2,4946
788,receiver,1,2,4947
789,receiver,1,2,4948
790,receiver,0,2,4949
791,receiver,0,2,4950
792,receiver,1,2,4951
793,receiver,0,2,4952
794,receiver,1,2,4953
795,receiver,1,2,4954
796,receiver,0,2,4955
797,receiver,1,2,4956
798,receiver,0,2,4957
799,receiver,1,2,4958
800,receiver,1,2,4959
801,receiver,1,2,4960
802,receiver,0,2,4961
803,receiver,0,2,4962
804,receiver,0,2,4963
805,receiver,1,2,4964
806,receiver,1,2,4965
807,receiver,1,2,4966
808,receiver,0,2,4967
809,receiver,1,2,4968
810,receiver,1,2,4969
811,receiver,1,2,4970
812,receiver,1,2,4971
813,receiver,1,2,4972
814,receiver,0,2,4973
815,receiver,0,2,4974
816,receiver,0,2,4975
817,receiver,0,2,4976
818,receiver,1,2,4977
819,receiver,0,2,4978
820,receiver,1,2,4979
821,receiver,0,2,4980
822,receiver,1,2,4981
823,receiver,1,2,4982
824,receiver,0,2,4983
825,receiver,1,2,4984
826,receiver,1,2,4985
827,receiver,1,2,4986
828,receiver,0,2,4987
829,receiver,1,2,4988
830,receiver,1,2,4989
831,receiver,0,2,4990
832,receiver,1,2,4991
833,receiver,0,2,4992
834,receiver,1,2,4993
835,receiver,0,2,4994
836,receiver,0,2,4995
837,receiver,1,2,4996
838,receiver,1,2,4997
839,receiver,1,2,4998
840,receiver,0,2,4999
841,receiver,0,2,5000
842,receiver,0,2,5001
843,receiver,1,2,5002
844,receiver,0,2,5003
845,receiver,1,2,5004
846,receiver,0,2,5005
847,receiver,1,2,5006
848,receiver,1,2,5007
849,receiver,1,2,5008
850,receiver,1,2,5009
851,receiver,0,2,5010
852,receiver,0,2,5011
853,receiver,0,2,5012
854,receiver,1,2,5013
855,receiver,0,2,5014
856,receiver,0,2,5015
857,receiver,1,2,5016
858,receiver,1,2,5017
859,receiver,1,2,5018
860,receiver,0,2,5019
861,receiver,0,2,5020
862,receiver,1,2,5021
863,receiver,1,2,5022
864,receiver,1,2,5023
865,receiver,1,2,5024
866,receiver,1,2,5025
867,receiver,1,2,5026
868,receiver,0,2,5027
869,receiver,1,2,5028
870,receiver,0,2,5029
871,receiver,0,2,5030
872,receiver,0,2,5031
873,receiver,1,2,5032
874,receiver,0,2,5033
875,receiver,0,2,5034
876,receiver,1,2,5035
877,receiver,0,2,5036
878,receiver,1,2,5037
879,receiver,0,2,5038
880,receiver,0,2,5039
881,receiver,1,2,5040
882,receiver,0,2,5041
883,receiver,0,2,5042
884,receiver,1,2,5043
885,receiver,1,2,5044
886,receiver,0,2,5045
887,receiver,1,2,5046
888,receiver,0,2,5047
889,receiver,0,2,5048
890,receiver,0,2,5049
891,receiver,1,2,5050
892,receiver,1,2,5051
893,receiver,1,2,5052
894,receiver,1,2,5053
895,receiver,0,2,5054
896,receiver,1,2,5055
897,receiver,1,2,5056
898,receiver,1,2,5057
899,receiver,0,2,5058
900,receiver,1,2,5059
901,receiver,1,2,5060
902,receiver,0,2,5061
903,receiver,1,2,5062
904,receiver,0,2,5063
905,receiver,1,2,5064
906,receiver,0,2,5065
907,receiver,0,2,5066
908,receiver,0,2,5067
909,receiver,1,2,5068
910,receiver,0,2,5069
911,receiver,1,2,5070
912,receiver,0,2,5071
913,receiver,1,2,5072
914,receiver,0,2,5073
915,receiver,1,2,5074
916,receiver,1,2,5075
917,receiver,0,2,5076
918,receiver,1,2,5077
919,receiver,0,2,5078
920,receiver,0,2,5079
921,receiver,0,2,5080
922,receiver,1,2,5081
923,receiver,1,2,5082
924,receiver,0,2,5083
925,receiver,1,2,5084
926,receiver,1,2,5085
927,receiver,1,2,5086
928,receiver,0,2,5087
929,receiver,0,2,5088
930,receiver,0,2,5089
931,receiver,1,2,5090
932,receiver,0,2,5091
933,receiver,0,2,5092
934,receiver,1,2,5093
935,receiver,0,2,5094
936,receiver,1,2,5095
937,receiver,1,2,5096
938,receiver,1,2,5097
939,receiver,1,2,5098
940,receiver,1,2,5099
941,receiver,0,2,5100
942,receiver,0,2,5101
943,receiver,1,2,5102
944,receiver,0,2,5103
945,receiver,0,2,5104
946,receiver,1,2,5105
947,receiver,1,2,5106
948,receiver,0,2,5107
949,receiver,0,2,5108
950,receiver,1,2,5109
951,receiver,0,2,5110
952,receiver,0,2,5111
953,receiver,1,2,5112
954,receiver,1,2,5113
955,receiver,1,2,5114
956,receiver,0,2,5115
957,receiver,1,2,5116
958,receiver,0,2,5117
959,receiver,1,2,5118
960,receiver,1,2,5119
961,receiver,0,2,5120
962,receiver,0,2,5121
963,receiver,0,2,5122
964,receiver,1,2,5123
965,receiver,0,2,5124
966,receiver,1,2,5125
967,receiver,0,2,5126
968,receiver,0,2,5127
969,receiver,0,2,5128
970,receiver,0,2,5129
971,receiver,0,2,5130
972,receiver,1,2,5131
973,receiver,0,2,5132
974,receiver,1,2,5133
975,receiver,1,2,5134
976,receiver,0,2,5135
977,receiver,0,2,5136
978,receiver,1,2,5137
979,receiver,0,2,5138
980,receiver,0,2,5139
981,receiver,0,2,5140
982,receiver,0,2,5141
983,receiver,0,2,5142
984,receiver,1,2,5143
985,receiver,0,2,5144
986,receiver,0,2,5145
987,receiver,1,2,5146
988,receiver,0,2,5147
989,receiver,1,2,5148
990,receiver,0,2,5149
991,receiver,0,2,5150
992,receiver,1,2,5151
993,receiver,0,2,5152
994,receiver,0,2,5153
995,receiver,1,2,5154
996,receiver,0,2,5155
997,receiver,0,2,5156
998,receiver,0,2,5157
999,receiver,1,2,5158
1000,receiver,0,2,5159
1001,receiver,1,2,5160
1002,receiver,0,2,5161
1003,receiver,1,2,5162
1004,receiver,1,2,5163
1005,receiver,1,2,5164
1006,receiver,0,2,5165
1007,receiver,1,2,5166
1008,receiver,0,2,5167
1009,receiver,0,2,5168
1010,receiver,0,2,5169
1011,receiver,0,2,5170
1012,receiver,1,2,5171
1013,receiver,0,2,5172
1014,receiver,0,2,5173
1015,receiver,0,2,5174
1016,receiver,0,2,5175
1017,receiver,0,2,5176
1018,receiver,1,2,5177
1019,receiver,1,2,5178
1020,receiver,0,2,5179
1021,receiver,0,2,5180
1022,receiver,0,2,5181
1023,receiver,0,2,5182
1024,receiver,0,2,5183
1025,receiver,1,2,5184
1026,receiver,0,2,5185
1027,receiver,0,2,5186
1028,receiver,0,2,5187
1029,receiver,0,2,5188
1030,receiver,0,2,5189
1031,receiver,1,2,5190
1032,receiver,1,2,5191
1033,receiver,1,2,5192
1034,receiver,0,2,5193
1035,receiver,1,2,5194
1036,receiver,1,2,5195
1037,receiver,1,2,5196
1038,receiver,1,2,5197
1039,receiver,1,2,5198
1040,receiver,0,2,5199
1041,receiver,1,2,5200
1042,receiver,0,2,5201
1043,receiver,1,2,5202
1044,receiver,0,2,5203
1045,receiver,0,2,5204
1046,receiver,0,2,5205
1047,receiver,1,2,5206
1048,receiver,1,2,5207
1049,receiver,0,2,5208
1050,receiver,1,2,5209
1051,receiver,0,2,5210
1052,receiver,0,2,5211
1053,receiver,0,2,5212
1054,receiver,0,2,5213
1055,receiver,0,2,5214
1056,receiver,1,2,5215
1057,receiver,0,2,5216
1058,receiver,1,2,5217
1059,receiver,1,2,5218
1060,receiver,0,2,5219
1061,receiver,0,2,5220
1062,receiver,0,2,5221
1063,receiver,0,2,5222
1064,receiver,1,2,5223
1065,receiver,1,2,5224
1066,receiver,0,2,5225
1067,receiver,0,2,5226
1068,receiver,0,2,5227
1069,receiver,0,2,5228
1070,receiver,1,2,5229
1071,receiver,1,2,5230
1072,receiver,0,2,5231
1073,receiver,0,2,5232
1074,receiver,0,2,5233
1075,receiver,1,2,5234
1076,receiver,1,2,5235
1077,receiver,1,2,5236
1078,receiver,1,2,5237
1079,receiver,0,2,5238
1080,receiver,0,2,5239
1081,receiver,0,2,5240
1082,receiver,1,2,5241
1083,receiver,0,2,5242
1084,receiver,0,2,5243
1085,receiver,1,2,5244
1086,receiver,1,2,5245
1087,receiver,1,2,5246
1088,receiver,1,2,5247
1089,receiver,0,2,5248
1090,receiver,1,2,5249
1091,receiver,1,2,5250
1092,receiver,1,2,5251
1093,receiver,0,2,5252
1094,receiver,1,2,5253
1095,receiver,1,2,5254
1096,receiver,1,2,5255
1097,receiver,0,2,5256
1098,receiver,0,2,5257
1099,receiver,1,2,5258
1100,receiver,0,2,5259
1101,receiver,1,2,5260
1102,receiver,1,2,5261
1103,receiver,1,2,5262
1104,receiver,0,2,5263
1105,receiver,1,2,5264
1106,receiver,0,2,5265
1107,receiver,1,2,5266
1108,receiver,1,2,5267
1109,receiver,1,2,5268
1110,receiver,1,2,5269
1111,receiver,1,2,5270
