cell_id,role,is_fp,niche_id,global_id
274,sender,0,4,2673
275,sender,0,4,2674
276,sender,0,4,2675
277,sender,0,4,2676
278,sender,0,4,2677
279,sender,0,4,2678
280,sender,0,4,2679
281,sender,0,4,2680
282,sender,0,4,2681
283,sender,0,4,2682
284,sender,0,4,2683
285,sender,0,4,2684
286,sender,0,4,2685
287,sender,0,4,2686
288,sender,0,4,2687
289,sender,0,4,2688
290,sender,0,4,2689
291,sender,0,4,2690
292,sender,0,4,2691
293,sender,0,4,2692
294,sender,0,4,2693
295,sender,0,4,2694
296,sender,0,4,2695
297,sender,0,4,2696
298,sender,0,4,2697
299,sender,0,4,2698
300,sender,0,4,2699
301,sender,0,4,2700
302,sender,0,4,2701
303,sender,0,4,2702
304,sender,0,4,2703
305,sender,0,4,2704
306,sender,0,4,2705
307,sender,0,4,2706
308,sender,0,4,2707
309,sender,0,4,2708
310,sender,0,4,2709
311,sender,0,4,2710
312,sender,0,4,2711
313,sender,0,4,2712
314,sender,0,4,2713
315,sender,0,4,2714
316,sender,0,4,2715
317,sender,0,4,2716
318,sender,0,4,2717
319,sender,0,4,2718
320,sender,0,4,2719
321,sender,0,4,2720
322,sender,0,4,2721
323,sender,0,4,2722
324,sender,0,4,2723
325,sender,0,4,2724
326,sender,0,4,2725
327,sender,0,4,2726
328,sender,0,4,2727
329,sender,0,4,2728
330,sender,0,4,2729
331,sender,0,4,2730
332,sender,0,4,2731
333,sender,0,4,2732
334,sender,0,4,2733
335,sender,0,4,2734
336,sender,0,4,2735
337,sender,0,4,2736
338,sender,0,4,2737
339,sender,0,4,2738
340,sender,0,4,2739
341,sender,0,4,2740
342,sender,0,4,2741
343,sender,0,4,2742
344,sender,0,4,2743
345,sender,0,4,2744
346,sender,0,4,2745
347,sender,0,4,2746
348,sender,0,4,2747
349,sender,0,4,2748
350,sender,0,4,2749
351,sender,0,4,2750
352,sender,0,4,2751
353,sender,0,4,2752
354,sender,0,4,2753
355,sender,0,4,2754
356,sender,0,4,2755
357,sender,0,4,2756
358,sender,0,4,2757
359,sender,0,4,2758
360,sender,0,4,2759
361,sender,0,4,2760
362,sender,0,4,2761
363,sender,0,4,2762
364,sender,0,4,2763
365,sender,0,4,2764
366,sender,0,4,2765
367,sender,0,4,2766
368,sender,0,4,2767
369,sender,0,4,2768
370,sender,0,4,2769
371,sender,0,4,2770
372,sender,0,4,2771
373,sender,0,4,2772
374,sender,0,4,2773
375,sender,0,4,2774
376,sender,0,4,2775
377,sender,0,4,2776
378,sender,0,4,2777
379,sender,0,4,2778
380,sender,0,4,2779
381,sender,0,4,2780
382,sender,0,4,2781
383,sender,0,4,2782
384,sender,0,4,2783
385,sender,0,4,2784
386,sender,0,4,2785
387,sender,0,4,2786
388,sender,0,4,2787
389,sender,0,4,2788
390,sender,0,4,2789
391,sender,0,4,2790
392,sender,0,4,2791
393,sender,0,4,2792
394,sender,0,4,2793
395,sender,0,4,2794
396,sender,0,4,2795
397,sender,0,4,2796
398,sender,0,4,2797
399,sender,0,4,2798
400,sender,0,4,2799
401,sender,0,4,2800
402,sender,0,4,2801
403,sender,0,4,2802
404,sender,0,4,2803
405,sender,0,4,2804
406,sender,0,4,2805
407,sender,0,4,2806
408,sender,0,4,2807
409,sender,0,4,2808
410,sender,0,4,2809
411,sender,0,4,2810
412,sender,0,4,2811
413,sender,0,4,2812
414,sender,0,4,2813
415,sender,0,4,2814
416,sender,0,4,2815
417,sender,0,4,2816
418,sender,0,4,2817
419,sender,0,4,2818
420,sender,0,4,2819
421,sender,0,4,2820
422,sender,0,4,2821
423,sender,0,4,2822
424,sender,0,4,2823
425,sender,0,4,2824
426,sender,0,4,2825
427,sender,0,4,2826
428,sender,0,4,2827
429,sender,0,4,2828
430,sender,0,4,2829
431,sender,0,4,2830
432,sender,0,4,2831
433,sender,0,4,2832
434,sender,0,4,2833
435,sender,0,4,2834
436,sender,0,4,2835
437,sender,0,4,2836
438,sender,0,4,2837
439,sender,0,4,2838
440,sender,0,4,2839
441,sender,0,4,2840
442,sender,0,4,2841
443,sender,0,4,2842
444,sender,0,4,2843
445,sender,0,4,2844
446,sender,0,4,2845
447,sender,0,4,2846
448,sender,0,4,2847
449,sender,0,4,2848
450,sender,0,4,2849
451,sender,0,4,2850
452,sender,0,4,2851
453,sender,0,4,2852
454,sender,0,4,2853
455,sender,0,4,2854
456,sender,0,4,2855
457,sender,0,4,2856
458,sender,0,4,2857
459,sender,0,4,2858
460,sender,0,4,2859
461,sender,0,4,2860
462,sender,0,4,2861
463,sender,0,4,2862
464,sender,0,4,2863
465,sender,0,4,2864
466,sender,0,4,2865
467,sender,0,4,2866
468,sender,0,4,2867
469,sender,0,4,2868
470,sender,0,4,2869
471,sender,0,4,2870
472,sender,0,4,2871
473,sender,0,4,2872
474,sender,0,4,2873
475,sender,0,4,2874
476,sender,0,4,2875
477,sender,0,4,2876
478,sender,0,4,2877
479,sender,0,4,2878
480,sender,0,4,2879
481,sender,0,4,2880
482,sender,0,4,2881
483,sender,0,4,2882
484,sender,0,4,2883
485,sender,0,4,2884
486,sender,0,4,2885
487,sender,0,4,2886
488,sender,0,4,2887
489,sender,0,4,2888
490,sender,0,4,2889
491,sender,0,4,2890
492,sender,0,4,2891
493,sender,0,4,2892
494,sender,0,4,2893
495,sender,0,4,2894
496,sender,0,4,2895
497,sender,0,4,2896
498,sender,0,4,2897
499,sender,0,4,2898
500,sender,0,4,2899
501,sender,0,4,2900
502,sender,0,4,2901
503,sender,0,4,2902
504,sender,0,4,2903
505,sender,0,4,2904
506,sender,0,4,2905
507,sender,0,4,2906
508,sender,0,4,2907
509,sender,0,4,2908
510,sender,0,4,2909
511,sender,0,4,2910
512,sender,0,4,2911
513,sender,0,4,2912
514,sender,0,4,2913
515,sender,0,4,2914
516,sender,0,4,2915
517,sender,0,4,2916
518,sender,0,4,2917
519,sender,0,4,2918
520,sender,0,4,2919
521,sender,0,4,2920
522,sender,0,4,2921
523,sender,0,4,2922
524,sender,0,4,2923
525,sender,0,4,2924
526,sender,0,4,2925
527,sender,0,4,2926
528,sender,0,4,2927
529,sender,0,4,2928
530,sender,0,4,2929
531,sender,0,4,2930
532,sender,0,4,2931
533,sender,0,4,2932
534,sender,0,4,2933
535,sender,0,4,2934
536,sender,0,4,2935
537,sender,0,4,2936
538,sender,0,4,2937
539,sender,0,4,2938
540,sender,0,4,2939
541,sender,0,4,2940
542,sender,0,4,2941
543,sender,0,4,2942
544,sender,0,4,2943
545,sender,0,4,2944
546,sender,0,4,2945
547,sender,0,4,2946
548,sender,0,4,2947
549,sender,0,4,2948
550,sender,0,4,2949
551,sender,0,4,2950
552,sender,0,4,2951
553,sender,0,4,2952
554,sender,0,4,2953
555,sender,0,4,2954
556,sender,0,4,2955
557,sender,0,4,2956
558,sender,0,4,2957
559,sender,0,4,2958
560,sender,0,4,2959
561,sender,0,4,2960
562,sender,0,4,2961
563,sender,0,4,2962
564,sender,0,4,2963
565,sender,0,4,2964
566,sender,0,4,2965
567,sender,0,4,2966
568,sender,0,4,2967
569,sender,0,4,2968
570,sender,0,4,2969
571,sender,0,4,2970
572,sender,0,4,2971
573,sender,0,4,2972
574,sender,0,4,2973
575,sender,0,4,2974
576,sender,0,4,2975
577,sender,0,4,2976
578,sender,0,4,2977
579,sender,0,4,2978
580,sender,0,4,2979
581,sender,0,4,2980
582,sender,0,4,2981
583,sender,0,4,2982
584,sender,0,4,2983
585,sender,0,4,2984
586,sender,0,4,2985
587,sender,0,4,2986
588,sender,0,4,2987
589,sender,0,4,2988
590,sender,0,4,2989
591,sender,0,4,2990
592,sender,0,4,2991
593,sender,0,4,2992
594,sender,0,4,2993
595,sender,0,4,2994
596,sender,0,4,2995
597,sender,0,4,2996
598,sender,0,4,2997
599,sender,0,4,2998
600,sender,0,4,2999
601,receiver,0,4,6520
602,receiver,0,4,6521
603,receiver,0,4,6522
604,receiver,0,4,6523
605,receiver,0,4,6524
606,receiver,0,4,6525
607,receiver,0,4,6526
608,receiver,0,4,6527
609,receiver,0,4,6528
610,receiver,0,4,6529
611,receiver,0,4,6530
612,receiver,0,4,6531
613,receiver,0,4,6532
614,receiver,0,4,6533
615,receiver,0,4,6534
616,receiver,0,4,6535
617,receiver,0,4,6536
618,receiver,0,4,6537
619,receiver,0,4,6538
620,receiver,0,4,6539
621,receiver,0,4,6540
622,receiver,0,4,6541
623,receiver,0,4,6542
624,receiver,0,4,6543
625,receiver,0,4,6544
626,receiver,0,4,6545
627,receiver,0,4,6546
628,receiver,0,4,6547
629,receiver,0,4,6548
630,receiver,0,4,6549
631,receiver,0,4,6550
632,receiver,0,4,6551
633,receiver,0,4,6552
634,receiver,0,4,6553
635,receiver,0,4,6554
636,receiver,0,4,6555
637,receiver,0,4,6556
638,receiver,0,4,6557
639,receiver,0,4,6558
640,receiver,0,4,6559
641,receiver,0,4,6560
642,receiver,0,4,6561
643,receiver,0,4,6562
644,receiver,0,4,6563
645,receiver,0,4,6564
646,receiver,0,4,6565
647,receiver,0,4,6566
648,receiver,0,4,6567
649,receiver,0,4,6568
650,receiver,0,4,6569
651,receiver,0,4,6570
652,receiver,0,4,6571
653,receiver,0,4,6572
654,receiver,0,4,6573
655,receiver,0,4,6574
656,receiver,0,4,6575
657,receiver,0,4,6576
658,receiver,0,4,6577
659,receiver,0,4,6578
660,receiver,0,4,6579
661,receiver,0,4,6580
662,receiver,0,4,6581
663,receiver,0,4,6582
664,receiver,0,4,6583
665,receiver,0,4,6584
666,receiver,0,4,6585
667,receiver,0,4,6586
668,receiver,0,4,6587
669,receiver,0,4,6588
670,receiver,0,4,6589
671,receiver,0,4,6590
672,receiver,0,4,6591
673,receiver,0,4,6592
674,receiver,0,4,6593
675,receiver,0,4,6594
676,receiver,0,4,6595
677,receiver,0,4,6596
678,receiver,0,4,6597
679,receiver,0,4,6598
680,receiver,0,4,6599
681,receiver,0,4,6600
682,receiver,0,4,6601
683,receiver,0,4,6602
684,receiver,0,4,6603
685,receiver,0,4,6604
686,receiver,0,4,6605
687,receiver,0,4,6606
688,receiver,0,4,6607
689,receiver,0,4,6608
690,receiver,0,4,6609
691,receiver,0,4,6610
692,receiver,0,4,6611
693,receiver,0,4,6612
694,receiver,0,4,6613
695,receiver,0,4,6614
696,receiver,0,4,6615
697,receiver,0,4,6616
698,receiver,0,4,6617
699,receiver,0,4,6618
700,receiver,0,4,6619
701,receiver,0,4,6620
702,receiver,0,4,6621
703,receiver,0,4,6622
704,receiver,0,4,6623
705,receiver,0,4,6624
706,receiver,0,4,6625
707,receiver,0,4,6626
708,receiver,0,4,6627
709,receiver,0,4,6628
710,receiver,0,4,6629
711,receiver,0,4,6630
712,receiver,0,4,6631
713,receiver,0,4,6632
714,receiver,0,4,6633
715,receiver,0,4,6634
716,receiver,0,4,6635
717,receiver,0,4,6636
718,receiver,0,4,6637
719,receiver,0,4,6638
720,receiver,0,4,6639
721,receiver,0,4,6640
722,receiver,0,4,6641
723,receiver,0,4,6642
724,receiver,0,4,6643
725,receiver,0,4,6644
726,receiver,0,4,6645
727,receiver,0,4,6646
728,receiver,0,4,6647
729,receiver,0,4,6648
730,receiver,0,4,6649
731,receiver,0,4,6650
732,receiver,0,4,6651
733,receiver,0,4,6652
734,receiver,0,4,6653
735,receiver,0,4,6654
736,receiver,0,4,6655
737,receiver,0,4,6656
738,receiver,0,4,6657
739,receiver,0,4,6658
740,receiver,0,4,6659
741,receiver,0,4,6660
742,receiver,0,4,6661
743,receiver,0,4,6662
744,receiver,0,4,6663
745,receiver,0,4,6664
746,receiver,0,4,6665
747,receiver,0,4,6666
748,receiver,0,4,6667
749,receiver,0,4,6668
750,receiver,0,4,6669
751,receiver,0,4,6670
752,receiver,0,4,6671
753,receiver,0,4,6672
754,receiver,0,4,6673
755,receiver,0,4,6674
756,receiver,0,4,6675
757,receiver,0,4,6676
758,receiver,0,4,6677
759,receiver,0,4,6678
760,receiver,0,4,6679
761,receiver,0,4,6680
762,receiver,0,4,6681
763,receiver,0,4,6682
764,receiver,0,4,6683
765,receiver,0,4,6684
766,receiver,0,4,6685
767,receiver,0,4,6686
768,receiver,0,4,6687
769,receiver,0,4,6688
770,receiver,0,4,6689
771,receiver,0,4,6690
772,receiver,0,4,6691
773,receiver,0,4,6692
774,receiver,0,4,6693
775,receiver,0,4,6694
776,receiver,0,4,6695
777,receiver,0,4,6696
778,receiver,0,4,6697
779,receiver,0,4,6698
780,receiver,0,4,6699
781,receiver,0,4,6700
782,receiver,0,4,6701
783,receiver,0,4,6702
784,receiver,0,4,6703
785,receiver,0,4,6704
786,receiver,0,4,6705
787,receiver,0,4,6706
788,receiver,0,4,6707
789,receiver,0,4,6708
790,receiver,0,4,6709
791,receiver,0,4,6710
792,receiver,0,4,6711
793,receiver,0,4,6712
794,receiver,0,4,6713
795,receiver,0,4,6714
796,receiver,0,4,6715
797,receiver,0,4,6716
798,receiver,0,4,6717
799,receiver,0,4,6718
800,receiver,0,4,6719
801,receiver,0,4,6720
802,receiver,0,4,6721
803,receiver,0,4,6722
804,receiver,0,4,6723
805,receiver,0,4,6724
806,receiver,0,4,6725
807,receiver,0,4,6726
808,receiver,0,4,6727
809,receiver,0,4,6728
810,receiver,0,4,6729
811,receiver,0,4,6730
812,receiver,0,4,6731
813,receiver,0,4,6732
814,receiver,0,4,6733
815,receiver,0,4,6734
816,receiver,0,4,6735
817,receiver,0,4,6736
818,receiver,0,4,6737
819,receiver,0,4,6738
820,receiver,0,4,6739
821,receiver,0,4,6740
822,receiver,0,4,6741
823,receiver,0,4,6742
824,receiver,0,4,6743
825,receiver,0,4,6744
826,receiver,0,4,6745
827,receiver,0,4,6746
828,receiver,0,4,6747
829,receiver,0,4,6748
830,receiver,0,4,6749
831,receiver,0,4,6750
832,receiver,0,4,6751
833,receiver,0,4,6752
834,receiver,0,4,6753
835,receiver,0,4,6754
836,receiver,0,4,6755
837,receiver,0,4,6756
838,receiver,0,4,6757
839,receiver,0,4,6758
840,receiver,0,4,6759
841,receiver,0,4,6760
842,receiver,0,4,6761
843,receiver,0,4,6762
844,receiver,0,4,6763
845,receiver,0,4,6764
846,receiver,0,4,6765
847,receiver,0,4,6766
848,receiver,0,4,6767
849,receiver,0,4,6768
850,receiver,0,4,6769
851,receiver,0,4,6770
852,receiver,0,4,6771
853,receiver,0,4,6772
854,receiver,0,4,6773
855,receiver,0,4,6774
856,receiver,0,4,6775
857,receiver,0,4,6776
858,receiver,0,4,6777
859,receiver,0,4,6778
860,receiver,0,4,6779
861,receiver,0,4,6780
862,receiver,0,4,6781
863,receiver,0,4,6782
864,receiver,0,4,6783
865,receiver,0,4,6784
866,receiver,0,4,6785
867,receiver,0,4,6786
868,receiver,0,4,6787
869,receiver,0,4,6788
870,receiver,0,4,6789
871,receiver,0,4,6790
872,receiver,0,4,6791
873,receiver,0,4,6792
874,receiver,0,4,6793
875,receiver,0,4,6794
876,receiver,0,4,6795
877,receiver,0,4,6796
878,receiver,0,4,6797
879,receiver,0,4,6798
880,receiver,0,4,6799
881,receiver,0,4,6800
882,receiver,0,4,6801
883,receiver,0,4,6802
884,receiver,0,4,6803
885,receiver,0,4,6804
886,receiver,0,4,6805
887,receiver,0,4,6806
888,receiver,0,4,6807
889,receiver,0,4,6808
890,receiver,0,4,6809
891,receiver,0,4,6810
892,receiver,0,4,6811
893,receiver,0,4,6812
894,receiver,0,4,6813
895,receiver,0,4,6814
896,receiver,0,4,6815
897,receiver,0,4,6816
898,receiver,0,4,6817
899,receiver,0,4,6818
900,receiver,0,4,6819
901,receiver,0,4,6820
902,receiver,0,4,6821
903,receiver,0,4,6822
904,receiver,0,4,6823
905,receiver,0,4,6824
906,receiver,0,4,6825
907,receiver,0,4,6826
908,receiver,0,4,6827
909,receiver,0,4,6828
910,receiver,0,4,6829
911,receiver,0,4,6830
912,receiver,0,4,6831
913,receiver,0,4,6832
914,receiver,0,4,6833
915,receiver,0,4,6834
916,receiver,0,4,6835
917,receiver,0,4,6836
918,receiver,0,4,6837
919,receiver,0,4,6838
920,receiver,0,4,6839
921,receiver,0,4,6840
922,receiver,0,4,6841
923,receiver,0,4,6842
924,receiver,0,4,6843
925,receiver,0,4,6844
926,receiver,0,4,6845
927,receiver,0,4,6846
928,receiver,0,4,6847
929,receiver,0,4,6848
930,receiver,0,4,6849
931,receiver,0,4,6850
932,receiver,0,4,6851
933,receiver,0,4,6852
934,receiver,0,4,6853
935,receiver,0,4,6854
936,receiver,0,4,6855
937,receiver,0,4,6856
938,receiver,0,4,6857
939,receiver,0,4,6858
940,receiver,0,4,6859
941,receiver,0,4,6860
942,receiver,0,4,6861
943,receiver,0,4,6862
944,receiver,0,4,6863
945,receiver,0,4,6864
946,receiver,0,4,6865
947,receiver,0,4,6866
948,receiver,0,4,6867
949,receiver,0,4,6868
950,receiver,0,4,6869
951,receiver,0,4,6870
952,receiver,0,4,6871
953,receiver,0,4,6872
954,receiver,0,4,6873
955,receiver,0,4,6874
956,receiver,0,4,6875
957,receiver,0,4,6876
958,receiver,0,4,6877
959,receiver,0,4,6878
960,receiver,0,4,6879
961,receiver,0,4,6880
962,receiver,0,4,6881
963,receiver,0,4,6882
964,receiver,0,4,6883
965,receiver,0,4,6884
966,receiver,0,4,6885
967,receiver,0,4,6886
968,receiver,0,4,6887
969,receiver,0,4,6888
970,receiver,0,4,6889
971,receiver,0,4,6890
972,receiver,0,4,6891
973,receiver,0,4,6892
974,receiver,0,4,6893
975,receiver,0,4,6894
976,receiver,0,4,6895
977,receiver,0,4,6896
978,receiver,0,4,6897
979,receiver,0,4,6898
980,receiver,0,4,6899
981,receiver,0,4,6900
982,receiver,0,4,6901
983,receiver,0,4,6902
984,receiver,0,4,6903
985,receiver,0,4,6904
986,receiver,0,4,6905
987,receiver,0,4,6906
988,receiver,0,4,6907
989,receiver,0,4,6908
990,receiver,0,4,6909
991,receiver,0,4,6910
992,receiver,0,4,6911
993,receiver,0,4,6912
994,receiver,0,4,6913
995,receiver,0,4,6914
996,receiver,0,4,6915
997,receiver,0,4,6916
998,receiver,0,4,6917
999,receiver,0,4,6918
1000,receiver,0,4,6919
1001,receiver,0,4,6920
1002,receiver,0,4,6921
1003,receiver,0,4,6922
1004,receiver,0,4,6923
1005,receiver,0,4,6924
1006,receiver,0,4,6925
1007,receiver,0,4,6926
1008,receiver,0,4,6927
1009,receiver,0,4,6928
1010,receiver,0,4,6929
1011,receiver,0,4,6930
1012,receiver,0,4,6931
1013,receiver,0,4,6932
1014,receiver,0,4,6933
1015,receiver,0,4,6934
1016,receiver,0,4,6935
1017,receiver,0,4,6936
1018,receiver,0,4,6937
1019,receiver,0,4,6938
1020,receiver,0,4,6939
1021,receiver,0,4,6940
1022,receiver,0,4,6941
1023,receiver,0,4,6942
1024,receiver,0,4,6943
1025,receiver,0,4,6944
1026,receiver,0,4,6945
1027,receiver,0,4,6946
1028,receiver,0,4,6947
1029,receiver,0,4,6948
1030,receiver,0,4,6949
1031,receiver,0,4,6950
1032,receiver,0,4,6951
1033,receiver,0,4,6952
1034,receiver,0,4,6953
1035,receiver,0,4,6954
1036,receiver,0,4,6955
1037,receiver,0,4,6956
1038,receiver,0,4,6957
1039,receiver,0,4,6958
1040,receiver,0,4,6959
1041,receiver,0,4,6960
1042,receiver,0,4,6961
1043,receiver,0,4,6962
1044,receiver,0,4,6963
1045,receiver,0,4,6964
1046,receiver,0,4,6965
1047,receiver,0,4,6966
1048,receiver,0,4,6967
1049,receiver,0,4,6968
1050,receiver,0,4,6969
1051,receiver,0,4,6970
1052,receiver,0,4,6971
1053,receiver,0,4,6972
1054,receiver,0,4,6973
1055,receiver,0,4,6974
1056,receiver,0,4,6975
1057,receiver,0,4,6976
1058,receiver,0,4,6977
1059,receiver,0,4,6978
1060,receiver,0,4,6979
1061,receiver,0,4,6980
1062,receiver,0,4,6981
1063,receiver,0,4,6982
1064,receiver,0,4,6983
1065,receiver,0,4,6984
1066,receiver,0,4,6985
1067,receiver,0,4,6986
1068,receiver,0,4,6987
1069,receiver,0,4,6988
1070,receiver,0,4,6989
1071,receiver,0,4,6990
1072,receiver,0,4,6991
1073,receiver,0,4,6992
1074,receiver,0,4,6993
1075,receiver,0,4,6994
1076,receiver,0,4,6995
1077,receiver,0,4,6996
1078,receiver,0,4,6997
1079,receiver,0,4,6998
1080,receiver,0,4,6999
1081,receiver,0,4,7000
1082,receiver,0,4,7001
1083,receiver,0,4,7002
1084,receiver,0,4,7003
1085,receiver,0,4,7004
1086,receiver,0,4,7005
1087,receiver,0,4,7006
1088,receiver,0,4,7007
1089,receiver,0,4,7008
1090,receiver,0,4,7009
1091,receiver,0,4,7010
1092,receiver,0,4,7011
1093,receiver,0,4,7012
1094,receiver,0,4,7013
1095,receiver,0,4,7014
1096,receiver,0,4,7015
1097,receiver,0,4,7016
1098,receiver,0,4,7017
1099,receiver,0,4,7018
1100,receiver,0,4,7019
1101,receiver,0,4,7020
1102,receiver,0,4,7021
1103,receiver,0,4,7022
1104,receiver,0,4,7023
1105,receiver,0,4,7024
1106,receiver,0,4,7025
1107,receiver,0,4,7026
1108,receiver,0,4,7027
1109,receiver,0,4,7028
1110,receiver,0,4,7029
1111,receiver,0,4,7030
