ID,X,Y
164,440.0000,404.0000
165,624.0000,695.0000
166,435.0000,414.0000
167,378.0000,470.0000
168,573.0000,601.0000
169,628.0000,558.0000
170,522.0000,702.0000
171,506.0000,328.0000
172,349.0000,538.0000
173,482.0000,410.0000
174,601.0000,343.0000
175,345.0000,435.0000
176,413.0000,698.0000
177,427.0000,404.0000
178,666.0000,635.0000
179,320.0000,450.0000
180,325.0000,473.0000
181,354.0000,644.0000
182,325.0000,617.0000
183,606.0000,720.0000
184,458.0000,538.0000
185,422.0000,324.0000
186,618.0000,592.0000
187,378.0000,614.0000
188,575.0000,544.0000
189,651.0000,570.0000
190,595.0000,340.0000
191,454.0000,474.0000
192,625.0000,453.0000
193,492.0000,448.0000
194,347.0000,405.0000
195,585.0000,724.0000
196,473.0000,596.0000
197,676.0000,516.0000
198,622.0000,572.0000
199,553.0000,424.0000
200,486.0000,302.0000
201,632.0000,568.0000
202,373.0000,373.0000
203,535.0000,522.0000
204,525.0000,400.0000
205,642.0000,569.0000
206,532.0000,392.0000
207,461.0000,504.0000
208,470.0000,716.0000
209,725.0000,447.0000
210,411.0000,415.0000
211,569.0000,414.0000
212,607.0000,560.0000
213,615.0000,483.0000
214,335.0000,626.0000
215,374.0000,469.0000
216,478.0000,564.0000
217,484.0000,458.0000
218,563.0000,371.0000
219,484.0000,645.0000
220,468.0000,447.0000
221,716.0000,601.0000
222,570.0000,461.0000
223,601.0000,613.0000
224,535.0000,362.0000
225,551.0000,356.0000
226,503.0000,541.0000
227,662.0000,619.0000
228,595.0000,558.0000
229,444.0000,354.0000
230,527.0000,671.0000
231,490.0000,623.0000
232,699.0000,410.0000
233,379.0000,485.0000
234,580.0000,485.0000
235,445.0000,651.0000
236,516.0000,361.0000
237,541.0000,683.0000
238,458.0000,727.0000
239,457.0000,359.0000
240,423.0000,385.0000
241,708.0000,492.0000
242,629.0000,620.0000
243,392.0000,430.0000
244,350.0000,577.0000
245,382.0000,628.0000
246,497.0000,535.0000
247,361.0000,584.0000
248,537.0000,650.0000
249,715.0000,429.0000
250,451.0000,542.0000
251,669.0000,498.0000
252,468.0000,491.0000
253,674.0000,634.0000
254,400.0000,527.0000
255,441.0000,369.0000
256,410.0000,379.0000
257,641.0000,692.0000
258,377.0000,368.0000
259,645.0000,441.0000
260,389.0000,650.0000
261,431.0000,405.0000
262,576.0000,336.0000
263,475.0000,692.0000
264,476.0000,375.0000
265,527.0000,565.0000
266,504.0000,316.0000
267,673.0000,604.0000
268,492.0000,512.0000
269,597.0000,495.0000
270,446.0000,708.0000
271,525.0000,697.0000
272,660.0000,635.0000
273,523.0000,336.0000
274,629.0000,678.0000
275,576.0000,702.0000
276,452.0000,635.0000
277,406.0000,451.0000
278,619.0000,506.0000
279,599.0000,486.0000
280,558.0000,474.0000
281,696.0000,458.0000
282,653.0000,464.0000
283,672.0000,452.0000
284,569.0000,325.0000
285,592.0000,634.0000
286,577.0000,531.0000
287,634.0000,552.0000
288,417.0000,499.0000
289,552.0000,413.0000
290,609.0000,491.0000
291,482.0000,382.0000
292,428.0000,695.0000
293,380.0000,634.0000
294,576.0000,535.0000
295,563.0000,607.0000
296,603.0000,521.0000
297,620.0000,578.0000
298,700.0000,544.0000
299,508.0000,567.0000
300,656.0000,524.0000
301,683.0000,477.0000
302,357.0000,489.0000
303,424.0000,501.0000
304,541.0000,480.0000
305,622.0000,490.0000
306,356.0000,467.0000
307,554.0000,680.0000
308,352.0000,559.0000
309,622.0000,543.0000
310,602.0000,707.0000
311,437.0000,648.0000
312,436.0000,349.0000
313,391.0000,420.0000
314,514.0000,457.0000
315,433.0000,539.0000
316,634.0000,586.0000
317,576.0000,517.0000
318,449.0000,444.0000
319,362.0000,645.0000
320,473.0000,420.0000
321,513.0000,665.0000
322,457.0000,437.0000
323,606.0000,603.0000
324,672.0000,610.0000
325,675.0000,388.0000
326,464.0000,369.0000
327,376.0000,400.0000
328,472.0000,450.0000
329,672.0000,401.0000
330,502.0000,303.0000
331,341.0000,415.0000
332,627.0000,436.0000
333,381.0000,691.0000
334,572.0000,393.0000
335,340.0000,537.0000
336,404.0000,592.0000
337,424.0000,539.0000
338,516.0000,468.0000
339,352.0000,588.0000
340,312.0000,529.0000
341,565.0000,532.0000
342,366.0000,409.0000
343,607.0000,566.0000
344,445.0000,473.0000
345,357.0000,435.0000
346,490.0000,710.0000
347,645.0000,666.0000
348,645.0000,651.0000
349,684.0000,522.0000
350,639.0000,497.0000
351,638.0000,352.0000
352,362.0000,505.0000
353,504.0000,548.0000
354,531.0000,363.0000
355,553.0000,710.0000
356,317.0000,435.0000
357,537.0000,488.0000
358,474.0000,347.0000
359,384.0000,378.0000
360,588.0000,464.0000
361,600.0000,374.0000
362,333.0000,618.0000
363,515.0000,611.0000
364,490.0000,696.0000
365,561.0000,624.0000
366,666.0000,423.0000
367,353.0000,405.0000
368,552.0000,373.0000
369,470.0000,545.0000
370,569.0000,674.0000
371,302.0000,532.0000
372,364.0000,575.0000
373,492.0000,579.0000
374,618.0000,390.0000
375,545.0000,648.0000
376,634.0000,529.0000
377,493.0000,651.0000
378,366.0000,619.0000
379,396.0000,700.0000
380,422.0000,576.0000
381,400.0000,579.0000
382,395.0000,592.0000
383,473.0000,372.0000
384,664.0000,393.0000
385,483.0000,445.0000
386,578.0000,317.0000
387,610.0000,545.0000
388,534.0000,561.0000
389,464.0000,394.0000
390,672.0000,542.0000
391,485.0000,506.0000
392,456.0000,366.0000
393,411.0000,491.0000
394,414.0000,688.0000
395,469.0000,525.0000
396,652.0000,381.0000
397,598.0000,457.0000
398,405.0000,708.0000
399,576.0000,430.0000
400,465.0000,319.0000
401,619.0000,483.0000
402,676.0000,445.0000
403,482.0000,607.0000
404,453.0000,559.0000
405,593.0000,526.0000
406,453.0000,716.0000
407,459.0000,470.0000
408,467.0000,456.0000
409,637.0000,535.0000
410,725.0000,491.0000
411,456.0000,573.0000
412,725.0000,520.0000
413,590.0000,447.0000
414,530.0000,499.0000
415,530.0000,495.0000
416,519.0000,557.0000
417,634.0000,603.0000
418,615.0000,700.0000
419,414.0000,327.0000
420,535.0000,314.0000
421,494.0000,507.0000
422,313.0000,567.0000
423,599.0000,504.0000
424,445.0000,429.0000
425,439.0000,503.0000
426,541.0000,445.0000
427,582.0000,377.0000
428,581.0000,683.0000
429,363.0000,539.0000
430,690.0000,534.0000
431,724.0000,441.0000
432,403.0000,641.0000
433,624.0000,675.0000
434,426.0000,672.0000
435,539.0000,699.0000
436,539.0000,332.0000
437,581.0000,497.0000
438,479.0000,551.0000
439,608.0000,406.0000
440,712.0000,500.0000
441,574.0000,400.0000
442,425.0000,389.0000
443,354.0000,661.0000
444,452.0000,685.0000
445,677.0000,581.0000
446,443.0000,498.0000
447,645.0000,460.0000
448,315.0000,497.0000
449,553.0000,398.0000
450,635.0000,479.0000
451,604.0000,443.0000
452,531.0000,710.0000
453,725.0000,535.0000
454,575.0000,645.0000
455,543.0000,522.0000
456,687.0000,647.0000
457,383.0000,443.0000
458,612.0000,413.0000
459,634.0000,591.0000
460,463.0000,402.0000
461,517.0000,368.0000
462,596.0000,609.0000
463,600.0000,317.0000
464,558.0000,614.0000
465,448.0000,360.0000
466,442.0000,359.0000
467,718.0000,465.0000
468,680.0000,521.0000
469,312.0000,546.0000
470,391.0000,615.0000
471,451.0000,691.0000
472,452.0000,678.0000
473,413.0000,486.0000
474,547.0000,505.0000
475,452.0000,590.0000
476,673.0000,672.0000
477,490.0000,612.0000
478,398.0000,398.0000
479,675.0000,651.0000
480,616.0000,378.0000
481,352.0000,479.0000
482,576.0000,714.0000
483,527.0000,404.0000
484,615.0000,421.0000
485,566.0000,557.0000
486,341.0000,542.0000
487,566.0000,322.0000
488,602.0000,553.0000
489,427.0000,419.0000
490,520.0000,373.0000
491,658.0000,610.0000
492,662.0000,577.0000
493,434.0000,558.0000
494,420.0000,536.0000
495,541.0000,484.0000
496,553.0000,442.0000
497,336.0000,414.0000
498,516.0000,477.0000
499,575.0000,586.0000
500,323.0000,604.0000
501,634.0000,638.0000
502,574.0000,449.0000
503,317.0000,599.0000
504,506.0000,307.0000
505,615.0000,490.0000
506,321.0000,571.0000
507,516.0000,673.0000
508,614.0000,588.0000
509,570.0000,660.0000
510,591.0000,426.0000
511,330.0000,632.0000
512,649.0000,399.0000
513,433.0000,720.0000
514,636.0000,504.0000
515,351.0000,425.0000
516,523.0000,434.0000
517,538.0000,598.0000
518,356.0000,649.0000
519,642.0000,411.0000
520,611.0000,367.0000
521,389.0000,601.0000
522,519.0000,567.0000
523,708.0000,610.0000
524,540.0000,508.0000
525,579.0000,558.0000
526,391.0000,510.0000
527,378.0000,593.0000
528,624.0000,709.0000
529,320.0000,519.0000
530,600.0000,533.0000
531,495.0000,608.0000
532,625.0000,533.0000
533,527.0000,652.0000
534,598.0000,450.0000
535,667.0000,511.0000
536,497.0000,567.0000
537,610.0000,452.0000
538,583.0000,696.0000
539,547.0000,599.0000
540,492.0000,497.0000
541,581.0000,462.0000
542,343.0000,630.0000
543,691.0000,459.0000
544,386.0000,619.0000
545,351.0000,595.0000
546,464.0000,608.0000
547,419.0000,709.0000
548,357.0000,622.0000
549,477.0000,405.0000
550,364.0000,523.0000
551,604.0000,382.0000
552,410.0000,587.0000
553,631.0000,468.0000
554,663.0000,461.0000
555,509.0000,572.0000
556,322.0000,579.0000
557,529.0000,378.0000
558,457.0000,521.0000
559,500.0000,562.0000
560,649.0000,464.0000
561,539.0000,397.0000
562,607.0000,446.0000
563,572.0000,438.0000
564,518.0000,459.0000
565,717.0000,449.0000
566,443.0000,399.0000
567,367.0000,440.0000
568,527.0000,646.0000
569,470.0000,359.0000
570,669.0000,398.0000
571,618.0000,528.0000
572,331.0000,585.0000
573,523.0000,625.0000
574,592.0000,626.0000
575,517.0000,622.0000
576,572.0000,311.0000
577,486.0000,502.0000
578,523.0000,508.0000
579,544.0000,693.0000
580,622.0000,620.0000
581,689.0000,631.0000
582,424.0000,356.0000
583,665.0000,456.0000
584,396.0000,468.0000
585,525.0000,581.0000
586,602.0000,701.0000
587,595.0000,704.0000
588,636.0000,632.0000
589,680.0000,488.0000
590,492.0000,414.0000
591,613.0000,323.0000
592,664.0000,353.0000
593,507.0000,381.0000
594,714.0000,545.0000
595,685.0000,661.0000
596,557.0000,384.0000
597,392.0000,545.0000
598,644.0000,522.0000
599,392.0000,484.0000
600,312.0000,572.0000
601,520.0000,774.0000
602,747.0000,735.0000
603,770.0000,392.0000
604,817.0000,453.0000
605,426.0000,266.0000
606,317.0000,747.0000
607,315.0000,376.0000
608,291.0000,432.0000
609,652.0000,795.0000
610,320.0000,723.0000
611,233.0000,536.0000
612,336.0000,718.0000
613,255.0000,476.0000
614,361.0000,290.0000
615,778.0000,608.0000
616,416.0000,742.0000
617,570.0000,827.0000
618,386.0000,792.0000
619,710.0000,334.0000
620,798.0000,560.0000
621,813.0000,398.0000
622,371.0000,304.0000
623,281.0000,318.0000
624,709.0000,299.0000
625,254.0000,542.0000
626,575.0000,243.0000
627,665.0000,765.0000
628,502.0000,249.0000
629,641.0000,794.0000
630,831.0000,526.0000
631,297.0000,396.0000
632,653.0000,303.0000
633,315.0000,678.0000
634,396.0000,755.0000
635,828.0000,460.0000
636,648.0000,292.0000
637,574.0000,830.0000
638,813.0000,499.0000
639,276.0000,415.0000
640,330.0000,367.0000
641,728.0000,736.0000
642,545.0000,808.0000
643,722.0000,313.0000
644,632.0000,243.0000
645,328.0000,734.0000
646,481.0000,265.0000
647,457.0000,822.0000
648,621.0000,790.0000
649,633.0000,748.0000
650,505.0000,832.0000
651,678.0000,732.0000
652,475.0000,771.0000
653,223.0000,479.0000
654,442.0000,819.0000
655,271.0000,450.0000
656,749.0000,628.0000
657,649.0000,267.0000
658,212.0000,553.0000
659,274.0000,466.0000
660,791.0000,564.0000
661,670.0000,265.0000
662,456.0000,781.0000
663,410.0000,761.0000
664,312.0000,303.0000
665,516.0000,249.0000
666,807.0000,385.0000
667,589.0000,269.0000
668,265.0000,691.0000
669,777.0000,552.0000
670,800.0000,578.0000
671,334.0000,340.0000
672,409.0000,279.0000
673,420.0000,258.0000
674,632.0000,816.0000
675,250.0000,550.0000
676,813.0000,403.0000
677,492.0000,207.0000
678,482.0000,802.0000
679,390.0000,307.0000
680,547.0000,221.0000
681,743.0000,346.0000
682,275.0000,534.0000
683,508.0000,787.0000
684,428.0000,270.0000
685,398.0000,265.0000
686,239.0000,503.0000
687,222.0000,507.0000
688,434.0000,762.0000
689,525.0000,242.0000
690,356.0000,248.0000
691,712.0000,757.0000
692,384.0000,732.0000
693,625.0000,755.0000
694,794.0000,430.0000
695,790.0000,650.0000
696,307.0000,699.0000
697,372.0000,318.0000
698,487.0000,267.0000
699,685.0000,334.0000
700,317.0000,331.0000
701,790.0000,468.0000
702,801.0000,478.0000
703,737.0000,314.0000
704,767.0000,601.0000
705,396.0000,274.0000
706,649.0000,749.0000
707,271.0000,705.0000
708,649.0000,757.0000
709,559.0000,803.0000
710,433.0000,817.0000
711,774.0000,423.0000
712,261.0000,453.0000
713,531.0000,255.0000
714,447.0000,800.0000
715,380.0000,761.0000
716,410.0000,813.0000
717,768.0000,520.0000
718,827.0000,602.0000
719,302.0000,664.0000
720,819.0000,550.0000
721,226.0000,524.0000
722,791.0000,473.0000
723,246.0000,558.0000
724,692.0000,767.0000
725,261.0000,489.0000
726,355.0000,761.0000
727,248.0000,567.0000
728,497.0000,830.0000
729,330.0000,688.0000
730,303.0000,292.0000
731,285.0000,721.0000
732,814.0000,568.0000
733,261.0000,617.0000
734,690.0000,275.0000
735,694.0000,763.0000
736,763.0000,351.0000
737,705.0000,744.0000
738,683.0000,735.0000
739,824.0000,437.0000
740,224.0000,602.0000
741,393.0000,740.0000
742,341.0000,685.0000
743,407.0000,273.0000
744,618.0000,289.0000
745,285.0000,697.0000
746,815.0000,429.0000
747,758.0000,394.0000
748,499.0000,816.0000
749,420.0000,765.0000
750,750.0000,655.0000
751,612.0000,756.0000
752,263.0000,565.0000
753,608.0000,759.0000
754,378.0000,261.0000
755,739.0000,683.0000
756,780.0000,648.0000
757,562.0000,768.0000
758,532.0000,272.0000
759,560.0000,260.0000
760,736.0000,322.0000
761,616.0000,823.0000
762,325.0000,705.0000
763,616.0000,282.0000
764,266.0000,642.0000
765,312.0000,381.0000
766,358.0000,297.0000
767,630.0000,762.0000
768,358.0000,719.0000
769,321.0000,749.0000
770,666.0000,238.0000
771,344.0000,772.0000
772,759.0000,368.0000
773,638.0000,243.0000
774,833.0000,471.0000
775,315.0000,358.0000
776,242.0000,588.0000
777,622.0000,804.0000
778,555.0000,806.0000
779,378.0000,306.0000
780,480.0000,234.0000
781,343.0000,322.0000
782,769.0000,586.0000
783,664.0000,250.0000
784,776.0000,400.0000
785,657.0000,746.0000
786,215.0000,592.0000
787,454.0000,792.0000
788,714.0000,741.0000
789,433.0000,751.0000
790,657.0000,807.0000
791,349.0000,700.0000
792,590.0000,794.0000
793,258.0000,393.0000
794,324.0000,288.0000
795,779.0000,600.0000
796,340.0000,783.0000
797,579.0000,210.0000
798,809.0000,502.0000
799,791.0000,384.0000
800,480.0000,225.0000
801,283.0000,729.0000
802,501.0000,782.0000
803,716.0000,288.0000
804,521.0000,830.0000
805,641.0000,299.0000
806,658.0000,267.0000
807,417.0000,266.0000
808,743.0000,644.0000
809,520.0000,248.0000
810,617.0000,813.0000
811,475.0000,824.0000
812,548.0000,271.0000
813,512.0000,824.0000
814,427.0000,797.0000
815,240.0000,528.0000
816,697.0000,776.0000
817,763.0000,677.0000
818,211.0000,575.0000
819,774.0000,684.0000
820,550.0000,250.0000
821,723.0000,372.0000
822,224.0000,495.0000
823,269.0000,498.0000
824,765.0000,588.0000
825,641.0000,232.0000
826,267.0000,647.0000
827,242.0000,634.0000
828,755.0000,605.0000
829,258.0000,656.0000
830,835.0000,519.0000
831,816.0000,509.0000
832,779.0000,379.0000
833,348.0000,707.0000
834,425.0000,780.0000
835,221.0000,545.0000
836,491.0000,829.0000
837,744.0000,363.0000
838,337.0000,328.0000
839,433.0000,259.0000
840,269.0000,371.0000
841,727.0000,278.0000
842,819.0000,579.0000
843,596.0000,216.0000
844,352.0000,731.0000
845,273.0000,379.0000
846,269.0000,444.0000
847,512.0000,219.0000
848,770.0000,597.0000
849,257.0000,455.0000
850,802.0000,458.0000
851,272.0000,406.0000
852,234.0000,416.0000
853,242.0000,481.0000
854,807.0000,589.0000
855,722.0000,750.0000
856,255.0000,372.0000
857,644.0000,279.0000
858,407.0000,752.0000
859,376.0000,265.0000
860,631.0000,257.0000
861,666.0000,276.0000
862,247.0000,401.0000
863,387.0000,303.0000
864,764.0000,698.0000
865,216.0000,504.0000
866,750.0000,695.0000
867,296.0000,301.0000
868,697.0000,718.0000
869,212.0000,459.0000
870,739.0000,305.0000
871,747.0000,368.0000
872,322.0000,317.0000
873,769.0000,375.0000
874,827.0000,528.0000
875,346.0000,752.0000
876,741.0000,736.0000
877,272.0000,648.0000
878,531.0000,773.0000
879,707.0000,269.0000
880,361.0000,266.0000
881,743.0000,422.0000
882,303.0000,643.0000
883,754.0000,384.0000
884,281.0000,338.0000
885,317.0000,742.0000
886,701.0000,752.0000
887,527.0000,809.0000
888,788.0000,462.0000
889,293.0000,312.0000
890,371.0000,296.0000
891,801.0000,566.0000
892,736.0000,340.0000
893,274.0000,456.0000
894,410.0000,238.0000
895,329.0000,314.0000
896,222.0000,529.0000
897,420.0000,272.0000
898,251.0000,632.0000
899,653.0000,237.0000
900,802.0000,424.0000
901,616.0000,221.0000
902,596.0000,814.0000
903,583.0000,792.0000
904,787.0000,358.0000
905,263.0000,628.0000
906,312.0000,346.0000
907,330.0000,755.0000
908,339.0000,294.0000
909,690.0000,762.0000
910,636.0000,796.0000
911,286.0000,453.0000
912,727.0000,696.0000
913,668.0000,289.0000
914,672.0000,317.0000
915,629.0000,756.0000
916,279.0000,328.0000
917,312.0000,322.0000
918,698.0000,708.0000
919,548.0000,774.0000
920,277.0000,630.0000
921,698.0000,728.0000
922,782.0000,546.0000
923,349.0000,761.0000
924,303.0000,406.0000
925,798.0000,381.0000
926,249.0000,614.0000
927,210.0000,485.0000
928,747.0000,681.0000
929,772.0000,633.0000
930,787.0000,487.0000
931,815.0000,473.0000
932,245.0000,456.0000
933,603.0000,755.0000
934,759.0000,692.0000
935,256.0000,622.0000
936,307.0000,353.0000
937,681.0000,749.0000
938,314.0000,668.0000
939,366.0000,727.0000
940,269.0000,584.0000
941,240.0000,534.0000
942,551.0000,806.0000
943,264.0000,436.0000
944,269.0000,604.0000
945,252.0000,413.0000
946,353.0000,317.0000
947,476.0000,762.0000
948,773.0000,519.0000
949,805.0000,488.0000
950,284.0000,639.0000
951,356.0000,739.0000
952,598.0000,237.0000
953,474.0000,267.0000
954,535.0000,777.0000
955,559.0000,207.0000
956,494.0000,807.0000
957,625.0000,777.0000
958,636.0000,291.0000
959,241.0000,407.0000
960,727.0000,390.0000
961,241.0000,457.0000
962,538.0000,786.0000
963,767.0000,683.0000
964,628.0000,242.0000
965,765.0000,485.0000
966,307.0000,328.0000
967,480.0000,230.0000
968,455.0000,277.0000
969,688.0000,705.0000
970,520.0000,818.0000
971,227.0000,544.0000
972,827.0000,524.0000
973,779.0000,438.0000
974,588.0000,246.0000
975,306.0000,668.0000
976,297.0000,711.0000
977,703.0000,713.0000
978,760.0000,445.0000
979,779.0000,338.0000
980,266.0000,416.0000
981,389.0000,248.0000
982,467.0000,787.0000
983,408.0000,773.0000
984,276.0000,675.0000
985,798.0000,589.0000
986,684.0000,740.0000
987,580.0000,248.0000
988,600.0000,766.0000
989,258.0000,548.0000
990,304.0000,678.0000
991,317.0000,759.0000
992,372.0000,717.0000
993,394.0000,806.0000
994,262.0000,635.0000
995,308.0000,752.0000
996,775.0000,405.0000
997,486.0000,277.0000
998,722.0000,710.0000
999,810.0000,585.0000
1000,421.0000,234.0000
1001,391.0000,263.0000
1002,402.0000,773.0000
1003,588.0000,766.0000
1004,822.0000,595.0000
1005,678.0000,787.0000
1006,615.0000,799.0000
1007,696.0000,285.0000
1008,330.0000,673.0000
1009,792.0000,489.0000
1010,390.0000,290.0000
1011,211.0000,536.0000
1012,803.0000,409.0000
1013,745.0000,720.0000
1014,728.0000,713.0000
1015,225.0000,426.0000
1016,537.0000,243.0000
1017,780.0000,404.0000
1018,246.0000,473.0000
1019,324.0000,309.0000
1020,621.0000,294.0000
1021,275.0000,592.0000
1022,239.0000,469.0000
1023,329.0000,321.0000
1024,263.0000,676.0000
1025,703.0000,708.0000
1026,744.0000,727.0000
1027,762.0000,317.0000
1028,566.0000,223.0000
1029,752.0000,376.0000
1030,779.0000,617.0000
1031,298.0000,633.0000
1032,768.0000,711.0000
1033,794.0000,478.0000
1034,247.0000,517.0000
1035,408.0000,252.0000
1036,644.0000,777.0000
1037,496.0000,242.0000
1038,382.0000,771.0000
1039,659.0000,235.0000
1040,214.0000,495.0000
1041,387.0000,764.0000
1042,424.0000,229.0000
1043,659.0000,727.0000
1044,545.0000,782.0000
1045,769.0000,402.0000
1046,742.0000,335.0000
1047,380.0000,728.0000
1048,352.0000,332.0000
1049,670.0000,298.0000
1050,575.0000,797.0000
1051,216.0000,437.0000
1052,413.0000,795.0000
1053,754.0000,698.0000
1054,767.0000,614.0000
1055,266.0000,379.0000
1056,776.0000,647.0000
1057,420.0000,229.0000
1058,774.0000,583.0000
1059,234.0000,652.0000
1060,653.0000,789.0000
1061,534.0000,787.0000
1062,316.0000,320.0000
1063,281.0000,314.0000
1064,650.0000,298.0000
1065,291.0000,368.0000
1066,829.0000,446.0000
1067,699.0000,305.0000
1068,801.0000,670.0000
1069,224.0000,439.0000
1070,232.0000,521.0000
1071,276.0000,716.0000
1072,469.0000,231.0000
1073,612.0000,231.0000
1074,290.0000,734.0000
1075,242.0000,461.0000
1076,242.0000,644.0000
1077,261.0000,594.0000
1078,764.0000,396.0000
1079,342.0000,344.0000
1080,278.0000,544.0000
1081,374.0000,312.0000
1082,754.0000,366.0000
1083,273.0000,427.0000
1084,770.0000,619.0000
1085,243.0000,517.0000
1086,270.0000,325.0000
1087,342.0000,705.0000
1088,447.0000,816.0000
1089,226.0000,556.0000
1090,792.0000,577.0000
1091,437.0000,809.0000
1092,768.0000,699.0000
1093,496.0000,217.0000
1094,541.0000,798.0000
1095,591.0000,786.0000
1096,566.0000,788.0000
1097,254.0000,377.0000
1098,238.0000,507.0000
1099,830.0000,494.0000
1100,791.0000,391.0000
1101,239.0000,390.0000
1102,304.0000,673.0000
1103,276.0000,722.0000
1104,336.0000,701.0000
1105,209.0000,450.0000
1106,693.0000,269.0000
1107,342.0000,337.0000
1108,315.0000,298.0000
1109,764.0000,647.0000
1110,277.0000,690.0000
1111,245.0000,677.0000
1112,789.0000,495.0000
1113,326.0000,298.0000
1114,539.0000,836.0000
1115,293.0000,638.0000
1116,457.0000,795.0000
1117,822.0000,465.0000
1118,745.0000,357.0000
1119,492.0000,226.0000
1120,737.0000,649.0000
1121,622.0000,268.0000
1122,687.0000,717.0000
1123,694.0000,738.0000
1124,705.0000,354.0000
1125,215.0000,524.0000
1126,265.0000,370.0000
1127,635.0000,769.0000
1128,443.0000,785.0000
1129,784.0000,398.0000
1130,767.0000,556.0000
1131,245.0000,544.0000
1132,299.0000,628.0000
1133,762.0000,710.0000
1134,813.0000,523.0000
1135,668.0000,787.0000
1136,505.0000,792.0000
1137,741.0000,389.0000
1138,785.0000,650.0000
1139,481.0000,833.0000
1140,780.0000,342.0000
1141,496.0000,763.0000
1142,448.0000,282.0000
1143,445.0000,261.0000
1144,269.0000,577.0000
1145,379.0000,245.0000
1146,228.0000,560.0000
1147,708.0000,769.0000
1148,627.0000,772.0000
1149,402.0000,752.0000
1150,782.0000,512.0000
1151,688.0000,262.0000
1152,720.0000,737.0000
